Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,14.807,6.281,10.836,3.394,"18.64779478829687,17.698974774001638,0.4509784541741398;6.975425590352748,8.639838498864549,2.035880516817657;11.14016998199489,18.186029580411173,1.8053939689298595;8.117472518245128,17.342551268758136,1.0769158342274725;2.714045866982354,17.390800880257903,2.48787109581745;4.704899581721121,12.244111873160369,0.929426627807486;3.3772080182718565,11.462690598393857,0.8442536728658805;13.792936379331227,3.1618636866306478,0.45474878253565193;15.201050636230178,3.1064525580966356,2.335142953661198;2.453344141992856,4.324504745939148,1.1389372256172863;8.355028121869394,7.70370083520482,0.6564536693663366;15.766674903509944,14.313242050265714,2.23412870844518"
0,drone_1,9.314,13.860,10.836,3.394,"18.64779478829687,17.698974774001638,0.4509784541741398;6.975425590352748,8.639838498864549,2.035880516817657;11.14016998199489,18.186029580411173,1.8053939689298595;8.117472518245128,17.342551268758136,1.0769158342274725;2.714045866982354,17.390800880257903,2.48787109581745;4.704899581721121,12.244111873160369,0.929426627807486;3.3772080182718565,11.462690598393857,0.8442536728658805;13.792936379331227,3.1618636866306478,0.45474878253565193;15.201050636230178,3.1064525580966356,2.335142953661198;2.453344141992856,4.324504745939148,1.1389372256172863;8.355028121869394,7.70370083520482,0.6564536693663366;15.766674903509944,14.313242050265714,2.23412870844518"
0,drone_2,2.689,8.843,10.836,3.394,"18.64779478829687,17.698974774001638,0.4509784541741398;6.975425590352748,8.639838498864549,2.035880516817657;11.14016998199489,18.186029580411173,1.8053939689298595;8.117472518245128,17.342551268758136,1.0769158342274725;2.714045866982354,17.390800880257903,2.48787109581745;4.704899581721121,12.244111873160369,0.929426627807486;3.3772080182718565,11.462690598393857,0.8442536728658805;13.792936379331227,3.1618636866306478,0.45474878253565193;15.201050636230178,3.1064525580966356,2.335142953661198;2.453344141992856,4.324504745939148,1.1389372256172863;8.355028121869394,7.70370083520482,0.6564536693663366;15.766674903509944,14.313242050265714,2.23412870844518"
0,drone_3,18.510,6.257,10.836,3.394,"18.64779478829687,17.698974774001638,0.4509784541741398;6.975425590352748,8.639838498864549,2.035880516817657;11.14016998199489,18.186029580411173,1.8053939689298595;8.117472518245128,17.342551268758136,1.0769158342274725;2.714045866982354,17.390800880257903,2.48787109581745;4.704899581721121,12.244111873160369,0.929426627807486;3.3772080182718565,11.462690598393857,0.8442536728658805;13.792936379331227,3.1618636866306478,0.45474878253565193;15.201050636230178,3.1064525580966356,2.335142953661198;2.453344141992856,4.324504745939148,1.1389372256172863;8.355028121869394,7.70370083520482,0.6564536693663366;15.766674903509944,14.313242050265714,2.23412870844518"
0,drone_4,6.570,13.171,10.836,3.394,"18.64779478829687,17.698974774001638,0.4509784541741398;6.975425590352748,8.639838498864549,2.035880516817657;11.14016998199489,18.186029580411173,1.8053939689298595;8.117472518245128,17.342551268758136,1.0769158342274725;2.714045866982354,17.390800880257903,2.48787109581745;4.704899581721121,12.244111873160369,0.929426627807486;3.3772080182718565,11.462690598393857,0.8442536728658805;13.792936379331227,3.1618636866306478,0.45474878253565193;15.201050636230178,3.1064525580966356,2.335142953661198;2.453344141992856,4.324504745939148,1.1389372256172863;8.355028121869394,7.70370083520482,0.6564536693663366;15.766674903509944,14.313242050265714,2.23412870844518"
0,drone_5,5.244,1.904,10.836,3.394,"18.64779478829687,17.698974774001638,0.4509784541741398;6.975425590352748,8.639838498864549,2.035880516817657;11.14016998199489,18.186029580411173,1.8053939689298595;8.117472518245128,17.342551268758136,1.0769158342274725;2.714045866982354,17.390800880257903,2.48787109581745;4.704899581721121,12.244111873160369,0.929426627807486;3.3772080182718565,11.462690598393857,0.8442536728658805;13.792936379331227,3.1618636866306478,0.45474878253565193;15.201050636230178,3.1064525580966356,2.335142953661198;2.453344141992856,4.324504745939148,1.1389372256172863;8.355028121869394,7.70370083520482,0.6564536693663366;15.766674903509944,14.313242050265714,2.23412870844518"
0,drone_6,6.048,14.173,10.836,3.394,"18.64779478829687,17.698974774001638,0.4509784541741398;6.975425590352748,8.639838498864549,2.035880516817657;11.14016998199489,18.186029580411173,1.8053939689298595;8.117472518245128,17.342551268758136,1.0769158342274725;2.714045866982354,17.390800880257903,2.48787109581745;4.704899581721121,12.244111873160369,0.929426627807486;3.3772080182718565,11.462690598393857,0.8442536728658805;13.792936379331227,3.1618636866306478,0.45474878253565193;15.201050636230178,3.1064525580966356,2.335142953661198;2.453344141992856,4.324504745939148,1.1389372256172863;8.355028121869394,7.70370083520482,0.6564536693663366;15.766674903509944,14.313242050265714,2.23412870844518"
0,drone_7,10.375,6.735,10.836,3.394,"18.64779478829687,17.698974774001638,0.4509784541741398;6.975425590352748,8.639838498864549,2.035880516817657;11.14016998199489,18.186029580411173,1.8053939689298595;8.117472518245128,17.342551268758136,1.0769158342274725;2.714045866982354,17.390800880257903,2.48787109581745;4.704899581721121,12.244111873160369,0.929426627807486;3.3772080182718565,11.462690598393857,0.8442536728658805;13.792936379331227,3.1618636866306478,0.45474878253565193;15.201050636230178,3.1064525580966356,2.335142953661198;2.453344141992856,4.324504745939148,1.1389372256172863;8.355028121869394,7.70370083520482,0.6564536693663366;15.766674903509944,14.313242050265714,2.23412870844518"
0,drone_8,11.970,1.889,10.836,3.394,"18.64779478829687,17.698974774001638,0.4509784541741398;6.975425590352748,8.639838498864549,2.035880516817657;11.14016998199489,18.186029580411173,1.8053939689298595;8.117472518245128,17.342551268758136,1.0769158342274725;2.714045866982354,17.390800880257903,2.48787109581745;4.704899581721121,12.244111873160369,0.929426627807486;3.3772080182718565,11.462690598393857,0.8442536728658805;13.792936379331227,3.1618636866306478,0.45474878253565193;15.201050636230178,3.1064525580966356,2.335142953661198;2.453344141992856,4.324504745939148,1.1389372256172863;8.355028121869394,7.70370083520482,0.6564536693663366;15.766674903509944,14.313242050265714,2.23412870844518"
0,drone_9,18.779,6.865,10.836,3.394,"18.64779478829687,17.698974774001638,0.4509784541741398;6.975425590352748,8.639838498864549,2.035880516817657;11.14016998199489,18.186029580411173,1.8053939689298595;8.117472518245128,17.342551268758136,1.0769158342274725;2.714045866982354,17.390800880257903,2.48787109581745;4.704899581721121,12.244111873160369,0.929426627807486;3.3772080182718565,11.462690598393857,0.8442536728658805;13.792936379331227,3.1618636866306478,0.45474878253565193;15.201050636230178,3.1064525580966356,2.335142953661198;2.453344141992856,4.324504745939148,1.1389372256172863;8.355028121869394,7.70370083520482,0.6564536693663366;15.766674903509944,14.313242050265714,2.23412870844518"
