Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,5.437,13.254,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
0,drone_1,6.719,14.239,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
0,drone_2,7.752,14.262,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
0,drone_3,5.300,12.343,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
0,drone_4,6.956,14.902,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
0,drone_5,7.098,13.594,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
0,drone_6,6.268,12.781,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
0,drone_7,7.573,12.882,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
0,drone_8,5.344,13.868,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
0,drone_9,6.030,14.188,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
1,drone_0,5.527,13.164,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
1,drone_1,6.809,14.149,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
1,drone_2,7.852,14.162,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
1,drone_3,5.400,12.243,14.897,4.183,"13.843413670362775,12.000268341374642,2.2198787008215968;11.301780238644456,2.112112991524733,0.263343191996557;2.834978367511006,12.270222234104516,1.6860012028217697;10.798943675050575,2.70108562055078,2.3294544733254035;4.23741299541491,4.897832104027213,0.373039200506304;14.747131542357298,9.224593436404906,2.3313096683610057;12.505219797835995,12.433139645876714,1.6538510860345395;9.027847740430431,9.309899791095248,0.8840245231791366;13.749271347787534,16.89939194480632,1.583903499177059;1.744597116577084,16.694447499202045,0.8584145985061167"
