Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,5.007,8.839,3.497,2.635,"2.3750021776218575,10.682264229768471,1.8963408453856194;15.651049408896725,3.9771280878060438,1.6963635044639471;10.743450899749268,10.76373622658001,1.582012460826728;6.236930399764213,5.0146835697921635,1.0556522848943155;12.478340104870206,11.25366097394992,2.071595021004536;9.186193447954942,11.376437582770423,0.814835185762369;3.022734986921008,6.37193063379479,0.356541537579805;13.995783054737844,10.796279649176155,0.9506938347938967;14.420747595029454,13.580491805064286,2.4179509826862624;12.292714104689999,7.997028646225548,2.073932133803133"
0,drone_1,1.281,3.033,3.497,2.635,"2.3750021776218575,10.682264229768471,1.8963408453856194;15.651049408896725,3.9771280878060438,1.6963635044639471;10.743450899749268,10.76373622658001,1.582012460826728;6.236930399764213,5.0146835697921635,1.0556522848943155;12.478340104870206,11.25366097394992,2.071595021004536;9.186193447954942,11.376437582770423,0.814835185762369;3.022734986921008,6.37193063379479,0.356541537579805;13.995783054737844,10.796279649176155,0.9506938347938967;14.420747595029454,13.580491805064286,2.4179509826862624;12.292714104689999,7.997028646225548,2.073932133803133"
0,drone_2,16.872,11.780,3.497,2.635,"2.3750021776218575,10.682264229768471,1.8963408453856194;15.651049408896725,3.9771280878060438,1.6963635044639471;10.743450899749268,10.76373622658001,1.582012460826728;6.236930399764213,5.0146835697921635,1.0556522848943155;12.478340104870206,11.25366097394992,2.071595021004536;9.186193447954942,11.376437582770423,0.814835185762369;3.022734986921008,6.37193063379479,0.356541537579805;13.995783054737844,10.796279649176155,0.9506938347938967;14.420747595029454,13.580491805064286,2.4179509826862624;12.292714104689999,7.997028646225548,2.073932133803133"
0,drone_3,5.327,1.663,3.497,2.635,"2.3750021776218575,10.682264229768471,1.8963408453856194;15.651049408896725,3.9771280878060438,1.6963635044639471;10.743450899749268,10.76373622658001,1.582012460826728;6.236930399764213,5.0146835697921635,1.0556522848943155;12.478340104870206,11.25366097394992,2.071595021004536;9.186193447954942,11.376437582770423,0.814835185762369;3.022734986921008,6.37193063379479,0.356541537579805;13.995783054737844,10.796279649176155,0.9506938347938967;14.420747595029454,13.580491805064286,2.4179509826862624;12.292714104689999,7.997028646225548,2.073932133803133"
0,drone_4,17.243,11.641,3.497,2.635,"2.3750021776218575,10.682264229768471,1.8963408453856194;15.651049408896725,3.9771280878060438,1.6963635044639471;10.743450899749268,10.76373622658001,1.582012460826728;6.236930399764213,5.0146835697921635,1.0556522848943155;12.478340104870206,11.25366097394992,2.071595021004536;9.186193447954942,11.376437582770423,0.814835185762369;3.022734986921008,6.37193063379479,0.356541537579805;13.995783054737844,10.796279649176155,0.9506938347938967;14.420747595029454,13.580491805064286,2.4179509826862624;12.292714104689999,7.997028646225548,2.073932133803133"
0,drone_5,18.801,7.427,3.497,2.635,"2.3750021776218575,10.682264229768471,1.8963408453856194;15.651049408896725,3.9771280878060438,1.6963635044639471;10.743450899749268,10.76373622658001,1.582012460826728;6.236930399764213,5.0146835697921635,1.0556522848943155;12.478340104870206,11.25366097394992,2.071595021004536;9.186193447954942,11.376437582770423,0.814835185762369;3.022734986921008,6.37193063379479,0.356541537579805;13.995783054737844,10.796279649176155,0.9506938347938967;14.420747595029454,13.580491805064286,2.4179509826862624;12.292714104689999,7.997028646225548,2.073932133803133"
0,drone_6,15.925,10.661,3.497,2.635,"2.3750021776218575,10.682264229768471,1.8963408453856194;15.651049408896725,3.9771280878060438,1.6963635044639471;10.743450899749268,10.76373622658001,1.582012460826728;6.236930399764213,5.0146835697921635,1.0556522848943155;12.478340104870206,11.25366097394992,2.071595021004536;9.186193447954942,11.376437582770423,0.814835185762369;3.022734986921008,6.37193063379479,0.356541537579805;13.995783054737844,10.796279649176155,0.9506938347938967;14.420747595029454,13.580491805064286,2.4179509826862624;12.292714104689999,7.997028646225548,2.073932133803133"
0,drone_7,18.851,15.481,3.497,2.635,"2.3750021776218575,10.682264229768471,1.8963408453856194;15.651049408896725,3.9771280878060438,1.6963635044639471;10.743450899749268,10.76373622658001,1.582012460826728;6.236930399764213,5.0146835697921635,1.0556522848943155;12.478340104870206,11.25366097394992,2.071595021004536;9.186193447954942,11.376437582770423,0.814835185762369;3.022734986921008,6.37193063379479,0.356541537579805;13.995783054737844,10.796279649176155,0.9506938347938967;14.420747595029454,13.580491805064286,2.4179509826862624;12.292714104689999,7.997028646225548,2.073932133803133"
0,drone_8,6.417,13.088,3.497,2.635,"2.3750021776218575,10.682264229768471,1.8963408453856194;15.651049408896725,3.9771280878060438,1.6963635044639471;10.743450899749268,10.76373622658001,1.582012460826728;6.236930399764213,5.0146835697921635,1.0556522848943155;12.478340104870206,11.25366097394992,2.071595021004536;9.186193447954942,11.376437582770423,0.814835185762369;3.022734986921008,6.37193063379479,0.356541537579805;13.995783054737844,10.796279649176155,0.9506938347938967;14.420747595029454,13.580491805064286,2.4179509826862624;12.292714104689999,7.997028646225548,2.073932133803133"
0,drone_9,13.740,3.418,3.497,2.635,"2.3750021776218575,10.682264229768471,1.8963408453856194;15.651049408896725,3.9771280878060438,1.6963635044639471;10.743450899749268,10.76373622658001,1.582012460826728;6.236930399764213,5.0146835697921635,1.0556522848943155;12.478340104870206,11.25366097394992,2.071595021004536;9.186193447954942,11.376437582770423,0.814835185762369;3.022734986921008,6.37193063379479,0.356541537579805;13.995783054737844,10.796279649176155,0.9506938347938967;14.420747595029454,13.580491805064286,2.4179509826862624;12.292714104689999,7.997028646225548,2.073932133803133"
