Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,13.563,3.523,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
0,drone_1,5.108,2.659,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
0,drone_2,7.248,4.709,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
0,drone_3,15.622,3.176,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
0,drone_4,1.253,5.888,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
0,drone_5,14.068,2.019,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
0,drone_6,5.574,6.297,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
0,drone_7,10.628,2.751,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
0,drone_8,6.664,2.034,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
0,drone_9,9.691,2.893,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
1,drone_0,13.463,3.623,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
1,drone_1,5.208,2.759,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
1,drone_2,7.148,4.809,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
1,drone_3,15.522,3.276,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
1,drone_4,1.353,5.988,7.216,14.256,"19.34835419291197,10.192109478673208,0.21680029936160436;9.177501475868171,5.707875938203486,1.2736895262253751;9.081944213968493,17.76066218821963,0.31285312768567747;17.565398752032063,8.308529123320666,1.2405248104369375;9.809420581808185,6.618999286546757,0.4310674145322065;3.113083689876542,16.057083792391364,1.0335858552038533;14.891546908217174,17.18199751637845,0.9054299644418511;8.97652274736431,9.15002020131777,1.6994647343324631;14.979038195766977,14.949786112166874,2.131411422948941;4.78059412494015,3.062910778109577,0.2245164906923257;2.955655040595953,1.9951034471742564,0.21279770852464353;2.410315651040966,11.792016043164475,2.361767898633397;6.821331831056768,17.91658398694132,1.1923539275608537;13.461693655166396,7.052405298237323,2.212770163912663;10.784790264416515,0.6496387819115229,0.35655211616873866;14.203780654434157,9.156547775058325,1.1694615676825788"
