Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,6.6391,1.4248,17.0000,17.0000,"6.369,5.541,1.055;1.077,12.570,0.446;9.252,16.411,0.379;7.090,7.367,1.235;8.398,18.751,0.263;11.622,19.441,0.987;14.106,13.152,0.312;10.732,16.083,2.457;0.928,0.780,1.236;13.337,19.749,0.379;6.985,6.291,0.713;2.403,0.597,0.399;1.138,10.055,0.377;10.472,0.507,0.326;12.726,1.450,1.329;6.372,5.101,1.952;12.829,15.058,0.455;9.590,15.552,1.309;16.999,19.618,0.295;14.309,2.313,0.823;4.259,6.016,1.305;6.584,13.569,0.392;17.464,11.708,0.465;13.761,13.089,1.250;9.180,13.809,0.454;8.304,18.112,0.450;3.263,4.476,1.174;9.897,3.707,1.681;8.202,10.173,0.206;15.438,4.535,0.855;16.888,1.771,0.750;16.003,12.548,0.439;12.474,3.598,1.250;15.991,2.275,0.208;14.598,2.636,1.232;13.884,19.066,0.461;2.820,6.868,0.464;7.814,7.092,2.042;3.813,2.259,0.777;8.535,2.657,0.480;9.945,0.642,0.412;19.045,11.950,0.361;14.252,17.959,0.440;6.586,10.127,0.345;8.424,10.884,0.235;7.061,17.125,0.244;0.901,8.803,0.275;2.775,12.035,0.482;14.529,3.131,0.875;1.620,6.102,0.363;13.921,4.154,1.518;18.802,19.674,0.240;10.942,4.781,0.657;1.565,8.638,0.768;10.326,3.579,2.101;15.024,5.326,0.328;12.911,19.290,1.203;18.110,14.343,0.242;6.537,14.105,0.211;13.509,0.863,0.692;18.637,1.214,1.232;16.476,0.941,0.713;3.496,6.124,1.078;17.215,10.564,2.129;10.171,0.827,0.342;11.503,14.121,1.126;19.437,8.986,0.368;6.373,7.567,1.753;10.700,18.460,0.259;17.870,14.028,0.696;11.224,14.378,1.344;10.021,19.531,0.872;17.390,0.156,0.302;16.301,0.872,1.541"
0,drone_1,10.3609,11.4472,17.0000,17.0000,"6.369,5.541,1.055;1.077,12.570,0.446;9.252,16.411,0.379;7.090,7.367,1.235;8.398,18.751,0.263;11.622,19.441,0.987;14.106,13.152,0.312;10.732,16.083,2.457;0.928,0.780,1.236;13.337,19.749,0.379;6.985,6.291,0.713;2.403,0.597,0.399;1.138,10.055,0.377;10.472,0.507,0.326;12.726,1.450,1.329;6.372,5.101,1.952;12.829,15.058,0.455;9.590,15.552,1.309;16.999,19.618,0.295;14.309,2.313,0.823;4.259,6.016,1.305;6.584,13.569,0.392;17.464,11.708,0.465;13.761,13.089,1.250;9.180,13.809,0.454;8.304,18.112,0.450;3.263,4.476,1.174;9.897,3.707,1.681;8.202,10.173,0.206;15.438,4.535,0.855;16.888,1.771,0.750;16.003,12.548,0.439;12.474,3.598,1.250;15.991,2.275,0.208;14.598,2.636,1.232;13.884,19.066,0.461;2.820,6.868,0.464;7.814,7.092,2.042;3.813,2.259,0.777;8.535,2.657,0.480;9.945,0.642,0.412;19.045,11.950,0.361;14.252,17.959,0.440;6.586,10.127,0.345;8.424,10.884,0.235;7.061,17.125,0.244;0.901,8.803,0.275;2.775,12.035,0.482;14.529,3.131,0.875;1.620,6.102,0.363;13.921,4.154,1.518;18.802,19.674,0.240;10.942,4.781,0.657;1.565,8.638,0.768;10.326,3.579,2.101;15.024,5.326,0.328;12.911,19.290,1.203;18.110,14.343,0.242;6.537,14.105,0.211;13.509,0.863,0.692;18.637,1.214,1.232;16.476,0.941,0.713;3.496,6.124,1.078;17.215,10.564,2.129;10.171,0.827,0.342;11.503,14.121,1.126;19.437,8.986,0.368;6.373,7.567,1.753;10.700,18.460,0.259;17.870,14.028,0.696;11.224,14.378,1.344;10.021,19.531,0.872;17.390,0.156,0.302;16.301,0.872,1.541"
0,drone_2,3.3099,14.8117,17.0000,17.0000,"6.369,5.541,1.055;1.077,12.570,0.446;9.252,16.411,0.379;7.090,7.367,1.235;8.398,18.751,0.263;11.622,19.441,0.987;14.106,13.152,0.312;10.732,16.083,2.457;0.928,0.780,1.236;13.337,19.749,0.379;6.985,6.291,0.713;2.403,0.597,0.399;1.138,10.055,0.377;10.472,0.507,0.326;12.726,1.450,1.329;6.372,5.101,1.952;12.829,15.058,0.455;9.590,15.552,1.309;16.999,19.618,0.295;14.309,2.313,0.823;4.259,6.016,1.305;6.584,13.569,0.392;17.464,11.708,0.465;13.761,13.089,1.250;9.180,13.809,0.454;8.304,18.112,0.450;3.263,4.476,1.174;9.897,3.707,1.681;8.202,10.173,0.206;15.438,4.535,0.855;16.888,1.771,0.750;16.003,12.548,0.439;12.474,3.598,1.250;15.991,2.275,0.208;14.598,2.636,1.232;13.884,19.066,0.461;2.820,6.868,0.464;7.814,7.092,2.042;3.813,2.259,0.777;8.535,2.657,0.480;9.945,0.642,0.412;19.045,11.950,0.361;14.252,17.959,0.440;6.586,10.127,0.345;8.424,10.884,0.235;7.061,17.125,0.244;0.901,8.803,0.275;2.775,12.035,0.482;14.529,3.131,0.875;1.620,6.102,0.363;13.921,4.154,1.518;18.802,19.674,0.240;10.942,4.781,0.657;1.565,8.638,0.768;10.326,3.579,2.101;15.024,5.326,0.328;12.911,19.290,1.203;18.110,14.343,0.242;6.537,14.105,0.211;13.509,0.863,0.692;18.637,1.214,1.232;16.476,0.941,0.713;3.496,6.124,1.078;17.215,10.564,2.129;10.171,0.827,0.342;11.503,14.121,1.126;19.437,8.986,0.368;6.373,7.567,1.753;10.700,18.460,0.259;17.870,14.028,0.696;11.224,14.378,1.344;10.021,19.531,0.872;17.390,0.156,0.302;16.301,0.872,1.541"
0,drone_3,18.3065,4.1842,17.0000,17.0000,"6.369,5.541,1.055;1.077,12.570,0.446;9.252,16.411,0.379;7.090,7.367,1.235;8.398,18.751,0.263;11.622,19.441,0.987;14.106,13.152,0.312;10.732,16.083,2.457;0.928,0.780,1.236;13.337,19.749,0.379;6.985,6.291,0.713;2.403,0.597,0.399;1.138,10.055,0.377;10.472,0.507,0.326;12.726,1.450,1.329;6.372,5.101,1.952;12.829,15.058,0.455;9.590,15.552,1.309;16.999,19.618,0.295;14.309,2.313,0.823;4.259,6.016,1.305;6.584,13.569,0.392;17.464,11.708,0.465;13.761,13.089,1.250;9.180,13.809,0.454;8.304,18.112,0.450;3.263,4.476,1.174;9.897,3.707,1.681;8.202,10.173,0.206;15.438,4.535,0.855;16.888,1.771,0.750;16.003,12.548,0.439;12.474,3.598,1.250;15.991,2.275,0.208;14.598,2.636,1.232;13.884,19.066,0.461;2.820,6.868,0.464;7.814,7.092,2.042;3.813,2.259,0.777;8.535,2.657,0.480;9.945,0.642,0.412;19.045,11.950,0.361;14.252,17.959,0.440;6.586,10.127,0.345;8.424,10.884,0.235;7.061,17.125,0.244;0.901,8.803,0.275;2.775,12.035,0.482;14.529,3.131,0.875;1.620,6.102,0.363;13.921,4.154,1.518;18.802,19.674,0.240;10.942,4.781,0.657;1.565,8.638,0.768;10.326,3.579,2.101;15.024,5.326,0.328;12.911,19.290,1.203;18.110,14.343,0.242;6.537,14.105,0.211;13.509,0.863,0.692;18.637,1.214,1.232;16.476,0.941,0.713;3.496,6.124,1.078;17.215,10.564,2.129;10.171,0.827,0.342;11.503,14.121,1.126;19.437,8.986,0.368;6.373,7.567,1.753;10.700,18.460,0.259;17.870,14.028,0.696;11.224,14.378,1.344;10.021,19.531,0.872;17.390,0.156,0.302;16.301,0.872,1.541"
0,drone_4,5.7279,18.8689,17.0000,17.0000,"6.369,5.541,1.055;1.077,12.570,0.446;9.252,16.411,0.379;7.090,7.367,1.235;8.398,18.751,0.263;11.622,19.441,0.987;14.106,13.152,0.312;10.732,16.083,2.457;0.928,0.780,1.236;13.337,19.749,0.379;6.985,6.291,0.713;2.403,0.597,0.399;1.138,10.055,0.377;10.472,0.507,0.326;12.726,1.450,1.329;6.372,5.101,1.952;12.829,15.058,0.455;9.590,15.552,1.309;16.999,19.618,0.295;14.309,2.313,0.823;4.259,6.016,1.305;6.584,13.569,0.392;17.464,11.708,0.465;13.761,13.089,1.250;9.180,13.809,0.454;8.304,18.112,0.450;3.263,4.476,1.174;9.897,3.707,1.681;8.202,10.173,0.206;15.438,4.535,0.855;16.888,1.771,0.750;16.003,12.548,0.439;12.474,3.598,1.250;15.991,2.275,0.208;14.598,2.636,1.232;13.884,19.066,0.461;2.820,6.868,0.464;7.814,7.092,2.042;3.813,2.259,0.777;8.535,2.657,0.480;9.945,0.642,0.412;19.045,11.950,0.361;14.252,17.959,0.440;6.586,10.127,0.345;8.424,10.884,0.235;7.061,17.125,0.244;0.901,8.803,0.275;2.775,12.035,0.482;14.529,3.131,0.875;1.620,6.102,0.363;13.921,4.154,1.518;18.802,19.674,0.240;10.942,4.781,0.657;1.565,8.638,0.768;10.326,3.579,2.101;15.024,5.326,0.328;12.911,19.290,1.203;18.110,14.343,0.242;6.537,14.105,0.211;13.509,0.863,0.692;18.637,1.214,1.232;16.476,0.941,0.713;3.496,6.124,1.078;17.215,10.564,2.129;10.171,0.827,0.342;11.503,14.121,1.126;19.437,8.986,0.368;6.373,7.567,1.753;10.700,18.460,0.259;17.870,14.028,0.696;11.224,14.378,1.344;10.021,19.531,0.872;17.390,0.156,0.302;16.301,0.872,1.541"
0,drone_5,11.6628,7.2736,17.0000,17.0000,"6.369,5.541,1.055;1.077,12.570,0.446;9.252,16.411,0.379;7.090,7.367,1.235;8.398,18.751,0.263;11.622,19.441,0.987;14.106,13.152,0.312;10.732,16.083,2.457;0.928,0.780,1.236;13.337,19.749,0.379;6.985,6.291,0.713;2.403,0.597,0.399;1.138,10.055,0.377;10.472,0.507,0.326;12.726,1.450,1.329;6.372,5.101,1.952;12.829,15.058,0.455;9.590,15.552,1.309;16.999,19.618,0.295;14.309,2.313,0.823;4.259,6.016,1.305;6.584,13.569,0.392;17.464,11.708,0.465;13.761,13.089,1.250;9.180,13.809,0.454;8.304,18.112,0.450;3.263,4.476,1.174;9.897,3.707,1.681;8.202,10.173,0.206;15.438,4.535,0.855;16.888,1.771,0.750;16.003,12.548,0.439;12.474,3.598,1.250;15.991,2.275,0.208;14.598,2.636,1.232;13.884,19.066,0.461;2.820,6.868,0.464;7.814,7.092,2.042;3.813,2.259,0.777;8.535,2.657,0.480;9.945,0.642,0.412;19.045,11.950,0.361;14.252,17.959,0.440;6.586,10.127,0.345;8.424,10.884,0.235;7.061,17.125,0.244;0.901,8.803,0.275;2.775,12.035,0.482;14.529,3.131,0.875;1.620,6.102,0.363;13.921,4.154,1.518;18.802,19.674,0.240;10.942,4.781,0.657;1.565,8.638,0.768;10.326,3.579,2.101;15.024,5.326,0.328;12.911,19.290,1.203;18.110,14.343,0.242;6.537,14.105,0.211;13.509,0.863,0.692;18.637,1.214,1.232;16.476,0.941,0.713;3.496,6.124,1.078;17.215,10.564,2.129;10.171,0.827,0.342;11.503,14.121,1.126;19.437,8.986,0.368;6.373,7.567,1.753;10.700,18.460,0.259;17.870,14.028,0.696;11.224,14.378,1.344;10.021,19.531,0.872;17.390,0.156,0.302;16.301,0.872,1.541"
0,drone_6,11.9653,9.7002,17.0000,17.0000,"6.369,5.541,1.055;1.077,12.570,0.446;9.252,16.411,0.379;7.090,7.367,1.235;8.398,18.751,0.263;11.622,19.441,0.987;14.106,13.152,0.312;10.732,16.083,2.457;0.928,0.780,1.236;13.337,19.749,0.379;6.985,6.291,0.713;2.403,0.597,0.399;1.138,10.055,0.377;10.472,0.507,0.326;12.726,1.450,1.329;6.372,5.101,1.952;12.829,15.058,0.455;9.590,15.552,1.309;16.999,19.618,0.295;14.309,2.313,0.823;4.259,6.016,1.305;6.584,13.569,0.392;17.464,11.708,0.465;13.761,13.089,1.250;9.180,13.809,0.454;8.304,18.112,0.450;3.263,4.476,1.174;9.897,3.707,1.681;8.202,10.173,0.206;15.438,4.535,0.855;16.888,1.771,0.750;16.003,12.548,0.439;12.474,3.598,1.250;15.991,2.275,0.208;14.598,2.636,1.232;13.884,19.066,0.461;2.820,6.868,0.464;7.814,7.092,2.042;3.813,2.259,0.777;8.535,2.657,0.480;9.945,0.642,0.412;19.045,11.950,0.361;14.252,17.959,0.440;6.586,10.127,0.345;8.424,10.884,0.235;7.061,17.125,0.244;0.901,8.803,0.275;2.775,12.035,0.482;14.529,3.131,0.875;1.620,6.102,0.363;13.921,4.154,1.518;18.802,19.674,0.240;10.942,4.781,0.657;1.565,8.638,0.768;10.326,3.579,2.101;15.024,5.326,0.328;12.911,19.290,1.203;18.110,14.343,0.242;6.537,14.105,0.211;13.509,0.863,0.692;18.637,1.214,1.232;16.476,0.941,0.713;3.496,6.124,1.078;17.215,10.564,2.129;10.171,0.827,0.342;11.503,14.121,1.126;19.437,8.986,0.368;6.373,7.567,1.753;10.700,18.460,0.259;17.870,14.028,0.696;11.224,14.378,1.344;10.021,19.531,0.872;17.390,0.156,0.302;16.301,0.872,1.541"
0,drone_7,3.2499,18.2237,17.0000,17.0000,"6.369,5.541,1.055;1.077,12.570,0.446;9.252,16.411,0.379;7.090,7.367,1.235;8.398,18.751,0.263;11.622,19.441,0.987;14.106,13.152,0.312;10.732,16.083,2.457;0.928,0.780,1.236;13.337,19.749,0.379;6.985,6.291,0.713;2.403,0.597,0.399;1.138,10.055,0.377;10.472,0.507,0.326;12.726,1.450,1.329;6.372,5.101,1.952;12.829,15.058,0.455;9.590,15.552,1.309;16.999,19.618,0.295;14.309,2.313,0.823;4.259,6.016,1.305;6.584,13.569,0.392;17.464,11.708,0.465;13.761,13.089,1.250;9.180,13.809,0.454;8.304,18.112,0.450;3.263,4.476,1.174;9.897,3.707,1.681;8.202,10.173,0.206;15.438,4.535,0.855;16.888,1.771,0.750;16.003,12.548,0.439;12.474,3.598,1.250;15.991,2.275,0.208;14.598,2.636,1.232;13.884,19.066,0.461;2.820,6.868,0.464;7.814,7.092,2.042;3.813,2.259,0.777;8.535,2.657,0.480;9.945,0.642,0.412;19.045,11.950,0.361;14.252,17.959,0.440;6.586,10.127,0.345;8.424,10.884,0.235;7.061,17.125,0.244;0.901,8.803,0.275;2.775,12.035,0.482;14.529,3.131,0.875;1.620,6.102,0.363;13.921,4.154,1.518;18.802,19.674,0.240;10.942,4.781,0.657;1.565,8.638,0.768;10.326,3.579,2.101;15.024,5.326,0.328;12.911,19.290,1.203;18.110,14.343,0.242;6.537,14.105,0.211;13.509,0.863,0.692;18.637,1.214,1.232;16.476,0.941,0.713;3.496,6.124,1.078;17.215,10.564,2.129;10.171,0.827,0.342;11.503,14.121,1.126;19.437,8.986,0.368;6.373,7.567,1.753;10.700,18.460,0.259;17.870,14.028,0.696;11.224,14.378,1.344;10.021,19.531,0.872;17.390,0.156,0.302;16.301,0.872,1.541"
0,drone_8,14.4390,7.9908,17.0000,17.0000,"6.369,5.541,1.055;1.077,12.570,0.446;9.252,16.411,0.379;7.090,7.367,1.235;8.398,18.751,0.263;11.622,19.441,0.987;14.106,13.152,0.312;10.732,16.083,2.457;0.928,0.780,1.236;13.337,19.749,0.379;6.985,6.291,0.713;2.403,0.597,0.399;1.138,10.055,0.377;10.472,0.507,0.326;12.726,1.450,1.329;6.372,5.101,1.952;12.829,15.058,0.455;9.590,15.552,1.309;16.999,19.618,0.295;14.309,2.313,0.823;4.259,6.016,1.305;6.584,13.569,0.392;17.464,11.708,0.465;13.761,13.089,1.250;9.180,13.809,0.454;8.304,18.112,0.450;3.263,4.476,1.174;9.897,3.707,1.681;8.202,10.173,0.206;15.438,4.535,0.855;16.888,1.771,0.750;16.003,12.548,0.439;12.474,3.598,1.250;15.991,2.275,0.208;14.598,2.636,1.232;13.884,19.066,0.461;2.820,6.868,0.464;7.814,7.092,2.042;3.813,2.259,0.777;8.535,2.657,0.480;9.945,0.642,0.412;19.045,11.950,0.361;14.252,17.959,0.440;6.586,10.127,0.345;8.424,10.884,0.235;7.061,17.125,0.244;0.901,8.803,0.275;2.775,12.035,0.482;14.529,3.131,0.875;1.620,6.102,0.363;13.921,4.154,1.518;18.802,19.674,0.240;10.942,4.781,0.657;1.565,8.638,0.768;10.326,3.579,2.101;15.024,5.326,0.328;12.911,19.290,1.203;18.110,14.343,0.242;6.537,14.105,0.211;13.509,0.863,0.692;18.637,1.214,1.232;16.476,0.941,0.713;3.496,6.124,1.078;17.215,10.564,2.129;10.171,0.827,0.342;11.503,14.121,1.126;19.437,8.986,0.368;6.373,7.567,1.753;10.700,18.460,0.259;17.870,14.028,0.696;11.224,14.378,1.344;10.021,19.531,0.872;17.390,0.156,0.302;16.301,0.872,1.541"
0,drone_9,4.1502,10.2558,17.0000,17.0000,"6.369,5.541,1.055;1.077,12.570,0.446;9.252,16.411,0.379;7.090,7.367,1.235;8.398,18.751,0.263;11.622,19.441,0.987;14.106,13.152,0.312;10.732,16.083,2.457;0.928,0.780,1.236;13.337,19.749,0.379;6.985,6.291,0.713;2.403,0.597,0.399;1.138,10.055,0.377;10.472,0.507,0.326;12.726,1.450,1.329;6.372,5.101,1.952;12.829,15.058,0.455;9.590,15.552,1.309;16.999,19.618,0.295;14.309,2.313,0.823;4.259,6.016,1.305;6.584,13.569,0.392;17.464,11.708,0.465;13.761,13.089,1.250;9.180,13.809,0.454;8.304,18.112,0.450;3.263,4.476,1.174;9.897,3.707,1.681;8.202,10.173,0.206;15.438,4.535,0.855;16.888,1.771,0.750;16.003,12.548,0.439;12.474,3.598,1.250;15.991,2.275,0.208;14.598,2.636,1.232;13.884,19.066,0.461;2.820,6.868,0.464;7.814,7.092,2.042;3.813,2.259,0.777;8.535,2.657,0.480;9.945,0.642,0.412;19.045,11.950,0.361;14.252,17.959,0.440;6.586,10.127,0.345;8.424,10.884,0.235;7.061,17.125,0.244;0.901,8.803,0.275;2.775,12.035,0.482;14.529,3.131,0.875;1.620,6.102,0.363;13.921,4.154,1.518;18.802,19.674,0.240;10.942,4.781,0.657;1.565,8.638,0.768;10.326,3.579,2.101;15.024,5.326,0.328;12.911,19.290,1.203;18.110,14.343,0.242;6.537,14.105,0.211;13.509,0.863,0.692;18.637,1.214,1.232;16.476,0.941,0.713;3.496,6.124,1.078;17.215,10.564,2.129;10.171,0.827,0.342;11.503,14.121,1.126;19.437,8.986,0.368;6.373,7.567,1.753;10.700,18.460,0.259;17.870,14.028,0.696;11.224,14.378,1.344;10.021,19.531,0.872;17.390,0.156,0.302;16.301,0.872,1.541"
