Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,11.9237,6.2888,17.0000,17.0000,"7.911,17.750,1.226;15.187,2.255,0.900;12.037,1.453,0.404;15.510,14.381,0.329;4.797,8.510,1.299;6.903,15.242,0.983;14.522,0.880,0.277;3.086,4.699,0.349;6.950,18.871,0.634;12.440,14.296,0.425;1.259,1.083,1.044;17.497,12.359,1.391;15.735,1.041,1.014;13.593,11.831,1.186;11.551,9.064,0.500;3.496,8.872,0.380;13.772,1.685,0.333;9.555,2.164,0.425;10.882,9.325,0.718;10.469,9.946,0.304;16.877,7.807,0.228;14.537,12.129,0.892;16.378,11.065,0.411;8.773,5.009,0.393;2.440,1.134,0.437;12.904,1.460,0.412;4.493,10.715,0.472;4.182,4.675,0.920;8.260,7.822,0.247;15.504,12.930,0.335;5.113,9.748,0.414;8.744,18.160,0.791;8.315,8.141,0.499;18.805,13.484,1.641;9.930,17.988,2.412;9.241,7.210,1.111;19.353,7.675,0.378;17.491,9.859,1.119;8.474,19.076,1.285;17.667,8.532,0.284;5.591,11.746,0.262;5.869,15.617,0.216;2.879,0.212,0.354;19.609,6.549,0.352;16.238,12.958,1.535;7.427,15.129,1.243;17.790,8.619,0.395;16.250,3.235,0.453;5.166,9.814,0.722;11.031,16.662,1.739;10.899,2.383,0.829;7.534,16.442,0.370;11.774,17.512,1.339;12.824,15.566,0.241;11.408,0.756,1.254;7.760,0.508,0.823;12.361,2.299,1.002;10.374,13.677,1.189;10.375,11.023,0.422;0.460,17.089,0.373;13.293,10.773,0.485;11.192,13.204,0.755;13.580,1.933,0.367;2.836,0.646,0.430;6.998,15.214,1.100;14.514,12.190,2.417;7.660,6.575,0.475;9.054,16.074,0.886;0.211,19.204,0.231;7.535,8.557,1.016;4.779,0.630,0.347;7.137,8.291,1.048;5.722,14.125,0.361;6.228,10.776,0.329;15.733,9.830,0.951;6.586,14.147,0.377;5.891,9.152,0.755;12.653,18.501,1.921;0.810,17.956,1.028;8.175,13.643,0.222;12.699,0.731,0.336;18.876,2.300,0.496;12.639,0.753,0.621;6.302,4.969,0.376;12.140,16.441,1.361;15.663,15.156,0.206;8.776,2.447,0.235;3.053,1.822,0.291;12.007,10.775,1.201;6.434,19.669,0.217;4.021,5.586,0.343;11.701,16.692,2.012;1.040,2.437,0.934"
0,drone_1,6.0759,2.8701,17.0000,17.0000,"7.911,17.750,1.226;15.187,2.255,0.900;12.037,1.453,0.404;15.510,14.381,0.329;4.797,8.510,1.299;6.903,15.242,0.983;14.522,0.880,0.277;3.086,4.699,0.349;6.950,18.871,0.634;12.440,14.296,0.425;1.259,1.083,1.044;17.497,12.359,1.391;15.735,1.041,1.014;13.593,11.831,1.186;11.551,9.064,0.500;3.496,8.872,0.380;13.772,1.685,0.333;9.555,2.164,0.425;10.882,9.325,0.718;10.469,9.946,0.304;16.877,7.807,0.228;14.537,12.129,0.892;16.378,11.065,0.411;8.773,5.009,0.393;2.440,1.134,0.437;12.904,1.460,0.412;4.493,10.715,0.472;4.182,4.675,0.920;8.260,7.822,0.247;15.504,12.930,0.335;5.113,9.748,0.414;8.744,18.160,0.791;8.315,8.141,0.499;18.805,13.484,1.641;9.930,17.988,2.412;9.241,7.210,1.111;19.353,7.675,0.378;17.491,9.859,1.119;8.474,19.076,1.285;17.667,8.532,0.284;5.591,11.746,0.262;5.869,15.617,0.216;2.879,0.212,0.354;19.609,6.549,0.352;16.238,12.958,1.535;7.427,15.129,1.243;17.790,8.619,0.395;16.250,3.235,0.453;5.166,9.814,0.722;11.031,16.662,1.739;10.899,2.383,0.829;7.534,16.442,0.370;11.774,17.512,1.339;12.824,15.566,0.241;11.408,0.756,1.254;7.760,0.508,0.823;12.361,2.299,1.002;10.374,13.677,1.189;10.375,11.023,0.422;0.460,17.089,0.373;13.293,10.773,0.485;11.192,13.204,0.755;13.580,1.933,0.367;2.836,0.646,0.430;6.998,15.214,1.100;14.514,12.190,2.417;7.660,6.575,0.475;9.054,16.074,0.886;0.211,19.204,0.231;7.535,8.557,1.016;4.779,0.630,0.347;7.137,8.291,1.048;5.722,14.125,0.361;6.228,10.776,0.329;15.733,9.830,0.951;6.586,14.147,0.377;5.891,9.152,0.755;12.653,18.501,1.921;0.810,17.956,1.028;8.175,13.643,0.222;12.699,0.731,0.336;18.876,2.300,0.496;12.639,0.753,0.621;6.302,4.969,0.376;12.140,16.441,1.361;15.663,15.156,0.206;8.776,2.447,0.235;3.053,1.822,0.291;12.007,10.775,1.201;6.434,19.669,0.217;4.021,5.586,0.343;11.701,16.692,2.012;1.040,2.437,0.934"
0,drone_2,2.2965,12.6014,17.0000,17.0000,"7.911,17.750,1.226;15.187,2.255,0.900;12.037,1.453,0.404;15.510,14.381,0.329;4.797,8.510,1.299;6.903,15.242,0.983;14.522,0.880,0.277;3.086,4.699,0.349;6.950,18.871,0.634;12.440,14.296,0.425;1.259,1.083,1.044;17.497,12.359,1.391;15.735,1.041,1.014;13.593,11.831,1.186;11.551,9.064,0.500;3.496,8.872,0.380;13.772,1.685,0.333;9.555,2.164,0.425;10.882,9.325,0.718;10.469,9.946,0.304;16.877,7.807,0.228;14.537,12.129,0.892;16.378,11.065,0.411;8.773,5.009,0.393;2.440,1.134,0.437;12.904,1.460,0.412;4.493,10.715,0.472;4.182,4.675,0.920;8.260,7.822,0.247;15.504,12.930,0.335;5.113,9.748,0.414;8.744,18.160,0.791;8.315,8.141,0.499;18.805,13.484,1.641;9.930,17.988,2.412;9.241,7.210,1.111;19.353,7.675,0.378;17.491,9.859,1.119;8.474,19.076,1.285;17.667,8.532,0.284;5.591,11.746,0.262;5.869,15.617,0.216;2.879,0.212,0.354;19.609,6.549,0.352;16.238,12.958,1.535;7.427,15.129,1.243;17.790,8.619,0.395;16.250,3.235,0.453;5.166,9.814,0.722;11.031,16.662,1.739;10.899,2.383,0.829;7.534,16.442,0.370;11.774,17.512,1.339;12.824,15.566,0.241;11.408,0.756,1.254;7.760,0.508,0.823;12.361,2.299,1.002;10.374,13.677,1.189;10.375,11.023,0.422;0.460,17.089,0.373;13.293,10.773,0.485;11.192,13.204,0.755;13.580,1.933,0.367;2.836,0.646,0.430;6.998,15.214,1.100;14.514,12.190,2.417;7.660,6.575,0.475;9.054,16.074,0.886;0.211,19.204,0.231;7.535,8.557,1.016;4.779,0.630,0.347;7.137,8.291,1.048;5.722,14.125,0.361;6.228,10.776,0.329;15.733,9.830,0.951;6.586,14.147,0.377;5.891,9.152,0.755;12.653,18.501,1.921;0.810,17.956,1.028;8.175,13.643,0.222;12.699,0.731,0.336;18.876,2.300,0.496;12.639,0.753,0.621;6.302,4.969,0.376;12.140,16.441,1.361;15.663,15.156,0.206;8.776,2.447,0.235;3.053,1.822,0.291;12.007,10.775,1.201;6.434,19.669,0.217;4.021,5.586,0.343;11.701,16.692,2.012;1.040,2.437,0.934"
0,drone_3,1.3105,5.7879,17.0000,17.0000,"7.911,17.750,1.226;15.187,2.255,0.900;12.037,1.453,0.404;15.510,14.381,0.329;4.797,8.510,1.299;6.903,15.242,0.983;14.522,0.880,0.277;3.086,4.699,0.349;6.950,18.871,0.634;12.440,14.296,0.425;1.259,1.083,1.044;17.497,12.359,1.391;15.735,1.041,1.014;13.593,11.831,1.186;11.551,9.064,0.500;3.496,8.872,0.380;13.772,1.685,0.333;9.555,2.164,0.425;10.882,9.325,0.718;10.469,9.946,0.304;16.877,7.807,0.228;14.537,12.129,0.892;16.378,11.065,0.411;8.773,5.009,0.393;2.440,1.134,0.437;12.904,1.460,0.412;4.493,10.715,0.472;4.182,4.675,0.920;8.260,7.822,0.247;15.504,12.930,0.335;5.113,9.748,0.414;8.744,18.160,0.791;8.315,8.141,0.499;18.805,13.484,1.641;9.930,17.988,2.412;9.241,7.210,1.111;19.353,7.675,0.378;17.491,9.859,1.119;8.474,19.076,1.285;17.667,8.532,0.284;5.591,11.746,0.262;5.869,15.617,0.216;2.879,0.212,0.354;19.609,6.549,0.352;16.238,12.958,1.535;7.427,15.129,1.243;17.790,8.619,0.395;16.250,3.235,0.453;5.166,9.814,0.722;11.031,16.662,1.739;10.899,2.383,0.829;7.534,16.442,0.370;11.774,17.512,1.339;12.824,15.566,0.241;11.408,0.756,1.254;7.760,0.508,0.823;12.361,2.299,1.002;10.374,13.677,1.189;10.375,11.023,0.422;0.460,17.089,0.373;13.293,10.773,0.485;11.192,13.204,0.755;13.580,1.933,0.367;2.836,0.646,0.430;6.998,15.214,1.100;14.514,12.190,2.417;7.660,6.575,0.475;9.054,16.074,0.886;0.211,19.204,0.231;7.535,8.557,1.016;4.779,0.630,0.347;7.137,8.291,1.048;5.722,14.125,0.361;6.228,10.776,0.329;15.733,9.830,0.951;6.586,14.147,0.377;5.891,9.152,0.755;12.653,18.501,1.921;0.810,17.956,1.028;8.175,13.643,0.222;12.699,0.731,0.336;18.876,2.300,0.496;12.639,0.753,0.621;6.302,4.969,0.376;12.140,16.441,1.361;15.663,15.156,0.206;8.776,2.447,0.235;3.053,1.822,0.291;12.007,10.775,1.201;6.434,19.669,0.217;4.021,5.586,0.343;11.701,16.692,2.012;1.040,2.437,0.934"
0,drone_4,17.9659,4.9889,17.0000,17.0000,"7.911,17.750,1.226;15.187,2.255,0.900;12.037,1.453,0.404;15.510,14.381,0.329;4.797,8.510,1.299;6.903,15.242,0.983;14.522,0.880,0.277;3.086,4.699,0.349;6.950,18.871,0.634;12.440,14.296,0.425;1.259,1.083,1.044;17.497,12.359,1.391;15.735,1.041,1.014;13.593,11.831,1.186;11.551,9.064,0.500;3.496,8.872,0.380;13.772,1.685,0.333;9.555,2.164,0.425;10.882,9.325,0.718;10.469,9.946,0.304;16.877,7.807,0.228;14.537,12.129,0.892;16.378,11.065,0.411;8.773,5.009,0.393;2.440,1.134,0.437;12.904,1.460,0.412;4.493,10.715,0.472;4.182,4.675,0.920;8.260,7.822,0.247;15.504,12.930,0.335;5.113,9.748,0.414;8.744,18.160,0.791;8.315,8.141,0.499;18.805,13.484,1.641;9.930,17.988,2.412;9.241,7.210,1.111;19.353,7.675,0.378;17.491,9.859,1.119;8.474,19.076,1.285;17.667,8.532,0.284;5.591,11.746,0.262;5.869,15.617,0.216;2.879,0.212,0.354;19.609,6.549,0.352;16.238,12.958,1.535;7.427,15.129,1.243;17.790,8.619,0.395;16.250,3.235,0.453;5.166,9.814,0.722;11.031,16.662,1.739;10.899,2.383,0.829;7.534,16.442,0.370;11.774,17.512,1.339;12.824,15.566,0.241;11.408,0.756,1.254;7.760,0.508,0.823;12.361,2.299,1.002;10.374,13.677,1.189;10.375,11.023,0.422;0.460,17.089,0.373;13.293,10.773,0.485;11.192,13.204,0.755;13.580,1.933,0.367;2.836,0.646,0.430;6.998,15.214,1.100;14.514,12.190,2.417;7.660,6.575,0.475;9.054,16.074,0.886;0.211,19.204,0.231;7.535,8.557,1.016;4.779,0.630,0.347;7.137,8.291,1.048;5.722,14.125,0.361;6.228,10.776,0.329;15.733,9.830,0.951;6.586,14.147,0.377;5.891,9.152,0.755;12.653,18.501,1.921;0.810,17.956,1.028;8.175,13.643,0.222;12.699,0.731,0.336;18.876,2.300,0.496;12.639,0.753,0.621;6.302,4.969,0.376;12.140,16.441,1.361;15.663,15.156,0.206;8.776,2.447,0.235;3.053,1.822,0.291;12.007,10.775,1.201;6.434,19.669,0.217;4.021,5.586,0.343;11.701,16.692,2.012;1.040,2.437,0.934"
0,drone_5,8.2057,11.6090,17.0000,17.0000,"7.911,17.750,1.226;15.187,2.255,0.900;12.037,1.453,0.404;15.510,14.381,0.329;4.797,8.510,1.299;6.903,15.242,0.983;14.522,0.880,0.277;3.086,4.699,0.349;6.950,18.871,0.634;12.440,14.296,0.425;1.259,1.083,1.044;17.497,12.359,1.391;15.735,1.041,1.014;13.593,11.831,1.186;11.551,9.064,0.500;3.496,8.872,0.380;13.772,1.685,0.333;9.555,2.164,0.425;10.882,9.325,0.718;10.469,9.946,0.304;16.877,7.807,0.228;14.537,12.129,0.892;16.378,11.065,0.411;8.773,5.009,0.393;2.440,1.134,0.437;12.904,1.460,0.412;4.493,10.715,0.472;4.182,4.675,0.920;8.260,7.822,0.247;15.504,12.930,0.335;5.113,9.748,0.414;8.744,18.160,0.791;8.315,8.141,0.499;18.805,13.484,1.641;9.930,17.988,2.412;9.241,7.210,1.111;19.353,7.675,0.378;17.491,9.859,1.119;8.474,19.076,1.285;17.667,8.532,0.284;5.591,11.746,0.262;5.869,15.617,0.216;2.879,0.212,0.354;19.609,6.549,0.352;16.238,12.958,1.535;7.427,15.129,1.243;17.790,8.619,0.395;16.250,3.235,0.453;5.166,9.814,0.722;11.031,16.662,1.739;10.899,2.383,0.829;7.534,16.442,0.370;11.774,17.512,1.339;12.824,15.566,0.241;11.408,0.756,1.254;7.760,0.508,0.823;12.361,2.299,1.002;10.374,13.677,1.189;10.375,11.023,0.422;0.460,17.089,0.373;13.293,10.773,0.485;11.192,13.204,0.755;13.580,1.933,0.367;2.836,0.646,0.430;6.998,15.214,1.100;14.514,12.190,2.417;7.660,6.575,0.475;9.054,16.074,0.886;0.211,19.204,0.231;7.535,8.557,1.016;4.779,0.630,0.347;7.137,8.291,1.048;5.722,14.125,0.361;6.228,10.776,0.329;15.733,9.830,0.951;6.586,14.147,0.377;5.891,9.152,0.755;12.653,18.501,1.921;0.810,17.956,1.028;8.175,13.643,0.222;12.699,0.731,0.336;18.876,2.300,0.496;12.639,0.753,0.621;6.302,4.969,0.376;12.140,16.441,1.361;15.663,15.156,0.206;8.776,2.447,0.235;3.053,1.822,0.291;12.007,10.775,1.201;6.434,19.669,0.217;4.021,5.586,0.343;11.701,16.692,2.012;1.040,2.437,0.934"
0,drone_6,3.2365,15.4813,17.0000,17.0000,"7.911,17.750,1.226;15.187,2.255,0.900;12.037,1.453,0.404;15.510,14.381,0.329;4.797,8.510,1.299;6.903,15.242,0.983;14.522,0.880,0.277;3.086,4.699,0.349;6.950,18.871,0.634;12.440,14.296,0.425;1.259,1.083,1.044;17.497,12.359,1.391;15.735,1.041,1.014;13.593,11.831,1.186;11.551,9.064,0.500;3.496,8.872,0.380;13.772,1.685,0.333;9.555,2.164,0.425;10.882,9.325,0.718;10.469,9.946,0.304;16.877,7.807,0.228;14.537,12.129,0.892;16.378,11.065,0.411;8.773,5.009,0.393;2.440,1.134,0.437;12.904,1.460,0.412;4.493,10.715,0.472;4.182,4.675,0.920;8.260,7.822,0.247;15.504,12.930,0.335;5.113,9.748,0.414;8.744,18.160,0.791;8.315,8.141,0.499;18.805,13.484,1.641;9.930,17.988,2.412;9.241,7.210,1.111;19.353,7.675,0.378;17.491,9.859,1.119;8.474,19.076,1.285;17.667,8.532,0.284;5.591,11.746,0.262;5.869,15.617,0.216;2.879,0.212,0.354;19.609,6.549,0.352;16.238,12.958,1.535;7.427,15.129,1.243;17.790,8.619,0.395;16.250,3.235,0.453;5.166,9.814,0.722;11.031,16.662,1.739;10.899,2.383,0.829;7.534,16.442,0.370;11.774,17.512,1.339;12.824,15.566,0.241;11.408,0.756,1.254;7.760,0.508,0.823;12.361,2.299,1.002;10.374,13.677,1.189;10.375,11.023,0.422;0.460,17.089,0.373;13.293,10.773,0.485;11.192,13.204,0.755;13.580,1.933,0.367;2.836,0.646,0.430;6.998,15.214,1.100;14.514,12.190,2.417;7.660,6.575,0.475;9.054,16.074,0.886;0.211,19.204,0.231;7.535,8.557,1.016;4.779,0.630,0.347;7.137,8.291,1.048;5.722,14.125,0.361;6.228,10.776,0.329;15.733,9.830,0.951;6.586,14.147,0.377;5.891,9.152,0.755;12.653,18.501,1.921;0.810,17.956,1.028;8.175,13.643,0.222;12.699,0.731,0.336;18.876,2.300,0.496;12.639,0.753,0.621;6.302,4.969,0.376;12.140,16.441,1.361;15.663,15.156,0.206;8.776,2.447,0.235;3.053,1.822,0.291;12.007,10.775,1.201;6.434,19.669,0.217;4.021,5.586,0.343;11.701,16.692,2.012;1.040,2.437,0.934"
0,drone_7,1.8728,10.8255,17.0000,17.0000,"7.911,17.750,1.226;15.187,2.255,0.900;12.037,1.453,0.404;15.510,14.381,0.329;4.797,8.510,1.299;6.903,15.242,0.983;14.522,0.880,0.277;3.086,4.699,0.349;6.950,18.871,0.634;12.440,14.296,0.425;1.259,1.083,1.044;17.497,12.359,1.391;15.735,1.041,1.014;13.593,11.831,1.186;11.551,9.064,0.500;3.496,8.872,0.380;13.772,1.685,0.333;9.555,2.164,0.425;10.882,9.325,0.718;10.469,9.946,0.304;16.877,7.807,0.228;14.537,12.129,0.892;16.378,11.065,0.411;8.773,5.009,0.393;2.440,1.134,0.437;12.904,1.460,0.412;4.493,10.715,0.472;4.182,4.675,0.920;8.260,7.822,0.247;15.504,12.930,0.335;5.113,9.748,0.414;8.744,18.160,0.791;8.315,8.141,0.499;18.805,13.484,1.641;9.930,17.988,2.412;9.241,7.210,1.111;19.353,7.675,0.378;17.491,9.859,1.119;8.474,19.076,1.285;17.667,8.532,0.284;5.591,11.746,0.262;5.869,15.617,0.216;2.879,0.212,0.354;19.609,6.549,0.352;16.238,12.958,1.535;7.427,15.129,1.243;17.790,8.619,0.395;16.250,3.235,0.453;5.166,9.814,0.722;11.031,16.662,1.739;10.899,2.383,0.829;7.534,16.442,0.370;11.774,17.512,1.339;12.824,15.566,0.241;11.408,0.756,1.254;7.760,0.508,0.823;12.361,2.299,1.002;10.374,13.677,1.189;10.375,11.023,0.422;0.460,17.089,0.373;13.293,10.773,0.485;11.192,13.204,0.755;13.580,1.933,0.367;2.836,0.646,0.430;6.998,15.214,1.100;14.514,12.190,2.417;7.660,6.575,0.475;9.054,16.074,0.886;0.211,19.204,0.231;7.535,8.557,1.016;4.779,0.630,0.347;7.137,8.291,1.048;5.722,14.125,0.361;6.228,10.776,0.329;15.733,9.830,0.951;6.586,14.147,0.377;5.891,9.152,0.755;12.653,18.501,1.921;0.810,17.956,1.028;8.175,13.643,0.222;12.699,0.731,0.336;18.876,2.300,0.496;12.639,0.753,0.621;6.302,4.969,0.376;12.140,16.441,1.361;15.663,15.156,0.206;8.776,2.447,0.235;3.053,1.822,0.291;12.007,10.775,1.201;6.434,19.669,0.217;4.021,5.586,0.343;11.701,16.692,2.012;1.040,2.437,0.934"
0,drone_8,13.8863,4.5945,17.0000,17.0000,"7.911,17.750,1.226;15.187,2.255,0.900;12.037,1.453,0.404;15.510,14.381,0.329;4.797,8.510,1.299;6.903,15.242,0.983;14.522,0.880,0.277;3.086,4.699,0.349;6.950,18.871,0.634;12.440,14.296,0.425;1.259,1.083,1.044;17.497,12.359,1.391;15.735,1.041,1.014;13.593,11.831,1.186;11.551,9.064,0.500;3.496,8.872,0.380;13.772,1.685,0.333;9.555,2.164,0.425;10.882,9.325,0.718;10.469,9.946,0.304;16.877,7.807,0.228;14.537,12.129,0.892;16.378,11.065,0.411;8.773,5.009,0.393;2.440,1.134,0.437;12.904,1.460,0.412;4.493,10.715,0.472;4.182,4.675,0.920;8.260,7.822,0.247;15.504,12.930,0.335;5.113,9.748,0.414;8.744,18.160,0.791;8.315,8.141,0.499;18.805,13.484,1.641;9.930,17.988,2.412;9.241,7.210,1.111;19.353,7.675,0.378;17.491,9.859,1.119;8.474,19.076,1.285;17.667,8.532,0.284;5.591,11.746,0.262;5.869,15.617,0.216;2.879,0.212,0.354;19.609,6.549,0.352;16.238,12.958,1.535;7.427,15.129,1.243;17.790,8.619,0.395;16.250,3.235,0.453;5.166,9.814,0.722;11.031,16.662,1.739;10.899,2.383,0.829;7.534,16.442,0.370;11.774,17.512,1.339;12.824,15.566,0.241;11.408,0.756,1.254;7.760,0.508,0.823;12.361,2.299,1.002;10.374,13.677,1.189;10.375,11.023,0.422;0.460,17.089,0.373;13.293,10.773,0.485;11.192,13.204,0.755;13.580,1.933,0.367;2.836,0.646,0.430;6.998,15.214,1.100;14.514,12.190,2.417;7.660,6.575,0.475;9.054,16.074,0.886;0.211,19.204,0.231;7.535,8.557,1.016;4.779,0.630,0.347;7.137,8.291,1.048;5.722,14.125,0.361;6.228,10.776,0.329;15.733,9.830,0.951;6.586,14.147,0.377;5.891,9.152,0.755;12.653,18.501,1.921;0.810,17.956,1.028;8.175,13.643,0.222;12.699,0.731,0.336;18.876,2.300,0.496;12.639,0.753,0.621;6.302,4.969,0.376;12.140,16.441,1.361;15.663,15.156,0.206;8.776,2.447,0.235;3.053,1.822,0.291;12.007,10.775,1.201;6.434,19.669,0.217;4.021,5.586,0.343;11.701,16.692,2.012;1.040,2.437,0.934"
0,drone_9,4.1765,17.6903,17.0000,17.0000,"7.911,17.750,1.226;15.187,2.255,0.900;12.037,1.453,0.404;15.510,14.381,0.329;4.797,8.510,1.299;6.903,15.242,0.983;14.522,0.880,0.277;3.086,4.699,0.349;6.950,18.871,0.634;12.440,14.296,0.425;1.259,1.083,1.044;17.497,12.359,1.391;15.735,1.041,1.014;13.593,11.831,1.186;11.551,9.064,0.500;3.496,8.872,0.380;13.772,1.685,0.333;9.555,2.164,0.425;10.882,9.325,0.718;10.469,9.946,0.304;16.877,7.807,0.228;14.537,12.129,0.892;16.378,11.065,0.411;8.773,5.009,0.393;2.440,1.134,0.437;12.904,1.460,0.412;4.493,10.715,0.472;4.182,4.675,0.920;8.260,7.822,0.247;15.504,12.930,0.335;5.113,9.748,0.414;8.744,18.160,0.791;8.315,8.141,0.499;18.805,13.484,1.641;9.930,17.988,2.412;9.241,7.210,1.111;19.353,7.675,0.378;17.491,9.859,1.119;8.474,19.076,1.285;17.667,8.532,0.284;5.591,11.746,0.262;5.869,15.617,0.216;2.879,0.212,0.354;19.609,6.549,0.352;16.238,12.958,1.535;7.427,15.129,1.243;17.790,8.619,0.395;16.250,3.235,0.453;5.166,9.814,0.722;11.031,16.662,1.739;10.899,2.383,0.829;7.534,16.442,0.370;11.774,17.512,1.339;12.824,15.566,0.241;11.408,0.756,1.254;7.760,0.508,0.823;12.361,2.299,1.002;10.374,13.677,1.189;10.375,11.023,0.422;0.460,17.089,0.373;13.293,10.773,0.485;11.192,13.204,0.755;13.580,1.933,0.367;2.836,0.646,0.430;6.998,15.214,1.100;14.514,12.190,2.417;7.660,6.575,0.475;9.054,16.074,0.886;0.211,19.204,0.231;7.535,8.557,1.016;4.779,0.630,0.347;7.137,8.291,1.048;5.722,14.125,0.361;6.228,10.776,0.329;15.733,9.830,0.951;6.586,14.147,0.377;5.891,9.152,0.755;12.653,18.501,1.921;0.810,17.956,1.028;8.175,13.643,0.222;12.699,0.731,0.336;18.876,2.300,0.496;12.639,0.753,0.621;6.302,4.969,0.376;12.140,16.441,1.361;15.663,15.156,0.206;8.776,2.447,0.235;3.053,1.822,0.291;12.007,10.775,1.201;6.434,19.669,0.217;4.021,5.586,0.343;11.701,16.692,2.012;1.040,2.437,0.934"
