Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,6.0197,9.9549,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
0,drone_1,9.5104,10.3182,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
0,drone_2,3.2417,4.4067,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
0,drone_3,7.5245,2.0074,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
0,drone_4,4.7311,9.8111,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
0,drone_5,5.6020,5.2174,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
0,drone_6,9.9026,4.1932,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
0,drone_7,9.7206,7.9072,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
0,drone_8,7.5245,6.5706,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
0,drone_9,8.2340,4.1924,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
1,drone_0,6.0569,10.0549,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
1,drone_1,9.5810,10.4182,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
1,drone_2,3.2748,4.4635,17.0000,17.0000,"16.978,5.525,0.224;14.117,13.721,1.705;15.382,11.407,0.681;12.999,10.855,0.251;5.902,14.803,1.168;14.825,1.175,1.869;4.710,15.465,0.319;0.831,19.357,0.293;19.407,4.284,0.203;14.840,4.224,0.472;4.854,14.851,1.637;12.317,17.944,0.302;19.413,13.220,0.637;1.566,10.725,1.522;14.071,2.939,1.035;19.602,7.559,0.255;16.523,1.320,0.827;5.597,19.061,1.019;1.166,3.800,0.309;1.280,17.726,1.768;9.115,19.629,0.398;12.478,7.598,0.484;13.501,0.927,1.231;13.368,8.744,0.468;7.332,13.653,0.602;5.219,0.807,0.208;18.069,2.249,0.413;15.640,5.526,0.391;0.378,13.526,0.632;3.210,1.420,1.081;3.053,13.794,0.383;16.716,11.380,0.468;17.195,5.221,2.323;12.575,2.012,0.627;8.858,13.034,0.916;15.622,11.720,1.020;7.426,16.607,1.567;5.005,2.219,0.600;9.263,14.714,0.500;16.853,9.143,0.457;3.242,15.887,0.732;18.569,12.709,1.372;15.717,10.901,0.471;11.669,6.480,0.389;13.188,2.898,1.288;8.417,16.923,2.175;2.923,15.283,2.160;1.020,4.953,0.434;18.702,13.258,0.956;7.772,11.440,0.294;10.964,18.653,0.653;12.727,15.914,1.880;5.647,17.185,1.787;9.012,14.088,0.735;13.635,19.600,0.608;18.396,7.437,2.367"
