Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,5.642,14.377,18.421,8.334,"7.517408455031526,1.8674759532207625,0.7435802230610088;19.202375346287038,13.364230789750318,0.7712650845938356;4.884916250186387,18.066885295795196,0.23243617751432993;15.9409449103259,12.711238155955334,0.46662332828566716;13.1985785483914,0.9084503519404845,0.29738507168243555;15.38316004394985,16.514744511637545,1.9787562339252736;17.6607499609726,3.5346563807616653,0.9142437004970921;4.50226417065523,18.48840961658895,0.47448471243350065;4.234505163150095,16.268577837202564,0.7245920616201431;11.342488039486852,6.712636229531485,2.3445558017634394;4.6289925861880175,4.3464343040808835,1.8434208693455454;7.877694611409739,3.8216884323199882,1.9253195098155649;17.50661216124058,3.3798206031707876,0.3620953728962696;3.501074274565284,17.83104543000264,1.2677876553602618;5.783098170898011,6.5558552977585505,2.49704770598981"
0,drone_1,6.610,12.630,18.421,8.334,"7.517408455031526,1.8674759532207625,0.7435802230610088;19.202375346287038,13.364230789750318,0.7712650845938356;4.884916250186387,18.066885295795196,0.23243617751432993;15.9409449103259,12.711238155955334,0.46662332828566716;13.1985785483914,0.9084503519404845,0.29738507168243555;15.38316004394985,16.514744511637545,1.9787562339252736;17.6607499609726,3.5346563807616653,0.9142437004970921;4.50226417065523,18.48840961658895,0.47448471243350065;4.234505163150095,16.268577837202564,0.7245920616201431;11.342488039486852,6.712636229531485,2.3445558017634394;4.6289925861880175,4.3464343040808835,1.8434208693455454;7.877694611409739,3.8216884323199882,1.9253195098155649;17.50661216124058,3.3798206031707876,0.3620953728962696;3.501074274565284,17.83104543000264,1.2677876553602618;5.783098170898011,6.5558552977585505,2.49704770598981"
0,drone_2,6.182,13.498,18.421,8.334,"7.517408455031526,1.8674759532207625,0.7435802230610088;19.202375346287038,13.364230789750318,0.7712650845938356;4.884916250186387,18.066885295795196,0.23243617751432993;15.9409449103259,12.711238155955334,0.46662332828566716;13.1985785483914,0.9084503519404845,0.29738507168243555;15.38316004394985,16.514744511637545,1.9787562339252736;17.6607499609726,3.5346563807616653,0.9142437004970921;4.50226417065523,18.48840961658895,0.47448471243350065;4.234505163150095,16.268577837202564,0.7245920616201431;11.342488039486852,6.712636229531485,2.3445558017634394;4.6289925861880175,4.3464343040808835,1.8434208693455454;7.877694611409739,3.8216884323199882,1.9253195098155649;17.50661216124058,3.3798206031707876,0.3620953728962696;3.501074274565284,17.83104543000264,1.2677876553602618;5.783098170898011,6.5558552977585505,2.49704770598981"
0,drone_3,6.147,15.113,18.421,8.334,"7.517408455031526,1.8674759532207625,0.7435802230610088;19.202375346287038,13.364230789750318,0.7712650845938356;4.884916250186387,18.066885295795196,0.23243617751432993;15.9409449103259,12.711238155955334,0.46662332828566716;13.1985785483914,0.9084503519404845,0.29738507168243555;15.38316004394985,16.514744511637545,1.9787562339252736;17.6607499609726,3.5346563807616653,0.9142437004970921;4.50226417065523,18.48840961658895,0.47448471243350065;4.234505163150095,16.268577837202564,0.7245920616201431;11.342488039486852,6.712636229531485,2.3445558017634394;4.6289925861880175,4.3464343040808835,1.8434208693455454;7.877694611409739,3.8216884323199882,1.9253195098155649;17.50661216124058,3.3798206031707876,0.3620953728962696;3.501074274565284,17.83104543000264,1.2677876553602618;5.783098170898011,6.5558552977585505,2.49704770598981"
0,drone_4,5.451,13.729,18.421,8.334,"7.517408455031526,1.8674759532207625,0.7435802230610088;19.202375346287038,13.364230789750318,0.7712650845938356;4.884916250186387,18.066885295795196,0.23243617751432993;15.9409449103259,12.711238155955334,0.46662332828566716;13.1985785483914,0.9084503519404845,0.29738507168243555;15.38316004394985,16.514744511637545,1.9787562339252736;17.6607499609726,3.5346563807616653,0.9142437004970921;4.50226417065523,18.48840961658895,0.47448471243350065;4.234505163150095,16.268577837202564,0.7245920616201431;11.342488039486852,6.712636229531485,2.3445558017634394;4.6289925861880175,4.3464343040808835,1.8434208693455454;7.877694611409739,3.8216884323199882,1.9253195098155649;17.50661216124058,3.3798206031707876,0.3620953728962696;3.501074274565284,17.83104543000264,1.2677876553602618;5.783098170898011,6.5558552977585505,2.49704770598981"
0,drone_5,7.034,14.617,18.421,8.334,"7.517408455031526,1.8674759532207625,0.7435802230610088;19.202375346287038,13.364230789750318,0.7712650845938356;4.884916250186387,18.066885295795196,0.23243617751432993;15.9409449103259,12.711238155955334,0.46662332828566716;13.1985785483914,0.9084503519404845,0.29738507168243555;15.38316004394985,16.514744511637545,1.9787562339252736;17.6607499609726,3.5346563807616653,0.9142437004970921;4.50226417065523,18.48840961658895,0.47448471243350065;4.234505163150095,16.268577837202564,0.7245920616201431;11.342488039486852,6.712636229531485,2.3445558017634394;4.6289925861880175,4.3464343040808835,1.8434208693455454;7.877694611409739,3.8216884323199882,1.9253195098155649;17.50661216124058,3.3798206031707876,0.3620953728962696;3.501074274565284,17.83104543000264,1.2677876553602618;5.783098170898011,6.5558552977585505,2.49704770598981"
0,drone_6,7.202,13.581,18.421,8.334,"7.517408455031526,1.8674759532207625,0.7435802230610088;19.202375346287038,13.364230789750318,0.7712650845938356;4.884916250186387,18.066885295795196,0.23243617751432993;15.9409449103259,12.711238155955334,0.46662332828566716;13.1985785483914,0.9084503519404845,0.29738507168243555;15.38316004394985,16.514744511637545,1.9787562339252736;17.6607499609726,3.5346563807616653,0.9142437004970921;4.50226417065523,18.48840961658895,0.47448471243350065;4.234505163150095,16.268577837202564,0.7245920616201431;11.342488039486852,6.712636229531485,2.3445558017634394;4.6289925861880175,4.3464343040808835,1.8434208693455454;7.877694611409739,3.8216884323199882,1.9253195098155649;17.50661216124058,3.3798206031707876,0.3620953728962696;3.501074274565284,17.83104543000264,1.2677876553602618;5.783098170898011,6.5558552977585505,2.49704770598981"
0,drone_7,5.802,12.985,18.421,8.334,"7.517408455031526,1.8674759532207625,0.7435802230610088;19.202375346287038,13.364230789750318,0.7712650845938356;4.884916250186387,18.066885295795196,0.23243617751432993;15.9409449103259,12.711238155955334,0.46662332828566716;13.1985785483914,0.9084503519404845,0.29738507168243555;15.38316004394985,16.514744511637545,1.9787562339252736;17.6607499609726,3.5346563807616653,0.9142437004970921;4.50226417065523,18.48840961658895,0.47448471243350065;4.234505163150095,16.268577837202564,0.7245920616201431;11.342488039486852,6.712636229531485,2.3445558017634394;4.6289925861880175,4.3464343040808835,1.8434208693455454;7.877694611409739,3.8216884323199882,1.9253195098155649;17.50661216124058,3.3798206031707876,0.3620953728962696;3.501074274565284,17.83104543000264,1.2677876553602618;5.783098170898011,6.5558552977585505,2.49704770598981"
0,drone_8,4.661,15.120,18.421,8.334,"7.517408455031526,1.8674759532207625,0.7435802230610088;19.202375346287038,13.364230789750318,0.7712650845938356;4.884916250186387,18.066885295795196,0.23243617751432993;15.9409449103259,12.711238155955334,0.46662332828566716;13.1985785483914,0.9084503519404845,0.29738507168243555;15.38316004394985,16.514744511637545,1.9787562339252736;17.6607499609726,3.5346563807616653,0.9142437004970921;4.50226417065523,18.48840961658895,0.47448471243350065;4.234505163150095,16.268577837202564,0.7245920616201431;11.342488039486852,6.712636229531485,2.3445558017634394;4.6289925861880175,4.3464343040808835,1.8434208693455454;7.877694611409739,3.8216884323199882,1.9253195098155649;17.50661216124058,3.3798206031707876,0.3620953728962696;3.501074274565284,17.83104543000264,1.2677876553602618;5.783098170898011,6.5558552977585505,2.49704770598981"
0,drone_9,6.260,14.268,18.421,8.334,"7.517408455031526,1.8674759532207625,0.7435802230610088;19.202375346287038,13.364230789750318,0.7712650845938356;4.884916250186387,18.066885295795196,0.23243617751432993;15.9409449103259,12.711238155955334,0.46662332828566716;13.1985785483914,0.9084503519404845,0.29738507168243555;15.38316004394985,16.514744511637545,1.9787562339252736;17.6607499609726,3.5346563807616653,0.9142437004970921;4.50226417065523,18.48840961658895,0.47448471243350065;4.234505163150095,16.268577837202564,0.7245920616201431;11.342488039486852,6.712636229531485,2.3445558017634394;4.6289925861880175,4.3464343040808835,1.8434208693455454;7.877694611409739,3.8216884323199882,1.9253195098155649;17.50661216124058,3.3798206031707876,0.3620953728962696;3.501074274565284,17.83104543000264,1.2677876553602618;5.783098170898011,6.5558552977585505,2.49704770598981"
