Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,18.3207,8.0704,7.0945,5.7062,"10.598,3.983,0.486;6.962,10.039,0.308;12.470,11.102,1.075;14.814,19.112,1.772;17.028,3.442,2.187;13.931,16.117,1.766;4.067,0.955,0.208;9.773,16.675,0.248;0.551,2.682,0.221;5.033,8.950,0.273;10.685,7.555,1.260;18.584,17.041,0.389;4.816,12.090,0.615;8.449,19.180,0.398;12.539,14.231,2.375;5.513,17.442,2.175;6.297,12.052,1.373;3.887,18.310,0.717;9.691,13.417,1.898;12.986,15.808,1.566;11.242,3.118,1.613;13.428,2.459,0.232;11.381,19.157,0.480;8.692,19.161,1.266;18.913,19.826,0.308;3.217,17.166,0.421;14.059,1.366,0.983;2.097,4.214,0.208;0.467,2.235,0.499;3.389,10.589,1.249;12.164,16.464,0.948;4.937,8.013,0.278;0.969,19.295,1.094;2.363,8.144,0.867;1.376,2.635,0.500;9.493,10.961,0.249;4.008,6.400,0.291;19.040,17.232,0.299;19.384,18.391,0.421;19.038,2.369,0.721;9.358,10.469,0.923;2.662,1.364,1.179;13.926,6.539,0.766;5.140,2.210,0.325;4.704,12.003,2.493;4.825,15.862,1.361"
0,drone_1,17.9791,9.3124,7.0945,5.7062,"10.598,3.983,0.486;6.962,10.039,0.308;12.470,11.102,1.075;14.814,19.112,1.772;17.028,3.442,2.187;13.931,16.117,1.766;4.067,0.955,0.208;9.773,16.675,0.248;0.551,2.682,0.221;5.033,8.950,0.273;10.685,7.555,1.260;18.584,17.041,0.389;4.816,12.090,0.615;8.449,19.180,0.398;12.539,14.231,2.375;5.513,17.442,2.175;6.297,12.052,1.373;3.887,18.310,0.717;9.691,13.417,1.898;12.986,15.808,1.566;11.242,3.118,1.613;13.428,2.459,0.232;11.381,19.157,0.480;8.692,19.161,1.266;18.913,19.826,0.308;3.217,17.166,0.421;14.059,1.366,0.983;2.097,4.214,0.208;0.467,2.235,0.499;3.389,10.589,1.249;12.164,16.464,0.948;4.937,8.013,0.278;0.969,19.295,1.094;2.363,8.144,0.867;1.376,2.635,0.500;9.493,10.961,0.249;4.008,6.400,0.291;19.040,17.232,0.299;19.384,18.391,0.421;19.038,2.369,0.721;9.358,10.469,0.923;2.662,1.364,1.179;13.926,6.539,0.766;5.140,2.210,0.325;4.704,12.003,2.493;4.825,15.862,1.361"
0,drone_2,15.6380,9.2281,7.0945,5.7062,"10.598,3.983,0.486;6.962,10.039,0.308;12.470,11.102,1.075;14.814,19.112,1.772;17.028,3.442,2.187;13.931,16.117,1.766;4.067,0.955,0.208;9.773,16.675,0.248;0.551,2.682,0.221;5.033,8.950,0.273;10.685,7.555,1.260;18.584,17.041,0.389;4.816,12.090,0.615;8.449,19.180,0.398;12.539,14.231,2.375;5.513,17.442,2.175;6.297,12.052,1.373;3.887,18.310,0.717;9.691,13.417,1.898;12.986,15.808,1.566;11.242,3.118,1.613;13.428,2.459,0.232;11.381,19.157,0.480;8.692,19.161,1.266;18.913,19.826,0.308;3.217,17.166,0.421;14.059,1.366,0.983;2.097,4.214,0.208;0.467,2.235,0.499;3.389,10.589,1.249;12.164,16.464,0.948;4.937,8.013,0.278;0.969,19.295,1.094;2.363,8.144,0.867;1.376,2.635,0.500;9.493,10.961,0.249;4.008,6.400,0.291;19.040,17.232,0.299;19.384,18.391,0.421;19.038,2.369,0.721;9.358,10.469,0.923;2.662,1.364,1.179;13.926,6.539,0.766;5.140,2.210,0.325;4.704,12.003,2.493;4.825,15.862,1.361"
0,drone_3,16.6418,9.1326,7.0945,5.7062,"10.598,3.983,0.486;6.962,10.039,0.308;12.470,11.102,1.075;14.814,19.112,1.772;17.028,3.442,2.187;13.931,16.117,1.766;4.067,0.955,0.208;9.773,16.675,0.248;0.551,2.682,0.221;5.033,8.950,0.273;10.685,7.555,1.260;18.584,17.041,0.389;4.816,12.090,0.615;8.449,19.180,0.398;12.539,14.231,2.375;5.513,17.442,2.175;6.297,12.052,1.373;3.887,18.310,0.717;9.691,13.417,1.898;12.986,15.808,1.566;11.242,3.118,1.613;13.428,2.459,0.232;11.381,19.157,0.480;8.692,19.161,1.266;18.913,19.826,0.308;3.217,17.166,0.421;14.059,1.366,0.983;2.097,4.214,0.208;0.467,2.235,0.499;3.389,10.589,1.249;12.164,16.464,0.948;4.937,8.013,0.278;0.969,19.295,1.094;2.363,8.144,0.867;1.376,2.635,0.500;9.493,10.961,0.249;4.008,6.400,0.291;19.040,17.232,0.299;19.384,18.391,0.421;19.038,2.369,0.721;9.358,10.469,0.923;2.662,1.364,1.179;13.926,6.539,0.766;5.140,2.210,0.325;4.704,12.003,2.493;4.825,15.862,1.361"
0,drone_4,17.3242,9.7595,7.0945,5.7062,"10.598,3.983,0.486;6.962,10.039,0.308;12.470,11.102,1.075;14.814,19.112,1.772;17.028,3.442,2.187;13.931,16.117,1.766;4.067,0.955,0.208;9.773,16.675,0.248;0.551,2.682,0.221;5.033,8.950,0.273;10.685,7.555,1.260;18.584,17.041,0.389;4.816,12.090,0.615;8.449,19.180,0.398;12.539,14.231,2.375;5.513,17.442,2.175;6.297,12.052,1.373;3.887,18.310,0.717;9.691,13.417,1.898;12.986,15.808,1.566;11.242,3.118,1.613;13.428,2.459,0.232;11.381,19.157,0.480;8.692,19.161,1.266;18.913,19.826,0.308;3.217,17.166,0.421;14.059,1.366,0.983;2.097,4.214,0.208;0.467,2.235,0.499;3.389,10.589,1.249;12.164,16.464,0.948;4.937,8.013,0.278;0.969,19.295,1.094;2.363,8.144,0.867;1.376,2.635,0.500;9.493,10.961,0.249;4.008,6.400,0.291;19.040,17.232,0.299;19.384,18.391,0.421;19.038,2.369,0.721;9.358,10.469,0.923;2.662,1.364,1.179;13.926,6.539,0.766;5.140,2.210,0.325;4.704,12.003,2.493;4.825,15.862,1.361"
0,drone_5,16.2092,7.4108,7.0945,5.7062,"10.598,3.983,0.486;6.962,10.039,0.308;12.470,11.102,1.075;14.814,19.112,1.772;17.028,3.442,2.187;13.931,16.117,1.766;4.067,0.955,0.208;9.773,16.675,0.248;0.551,2.682,0.221;5.033,8.950,0.273;10.685,7.555,1.260;18.584,17.041,0.389;4.816,12.090,0.615;8.449,19.180,0.398;12.539,14.231,2.375;5.513,17.442,2.175;6.297,12.052,1.373;3.887,18.310,0.717;9.691,13.417,1.898;12.986,15.808,1.566;11.242,3.118,1.613;13.428,2.459,0.232;11.381,19.157,0.480;8.692,19.161,1.266;18.913,19.826,0.308;3.217,17.166,0.421;14.059,1.366,0.983;2.097,4.214,0.208;0.467,2.235,0.499;3.389,10.589,1.249;12.164,16.464,0.948;4.937,8.013,0.278;0.969,19.295,1.094;2.363,8.144,0.867;1.376,2.635,0.500;9.493,10.961,0.249;4.008,6.400,0.291;19.040,17.232,0.299;19.384,18.391,0.421;19.038,2.369,0.721;9.358,10.469,0.923;2.662,1.364,1.179;13.926,6.539,0.766;5.140,2.210,0.325;4.704,12.003,2.493;4.825,15.862,1.361"
0,drone_6,16.8150,7.7580,7.0945,5.7062,"10.598,3.983,0.486;6.962,10.039,0.308;12.470,11.102,1.075;14.814,19.112,1.772;17.028,3.442,2.187;13.931,16.117,1.766;4.067,0.955,0.208;9.773,16.675,0.248;0.551,2.682,0.221;5.033,8.950,0.273;10.685,7.555,1.260;18.584,17.041,0.389;4.816,12.090,0.615;8.449,19.180,0.398;12.539,14.231,2.375;5.513,17.442,2.175;6.297,12.052,1.373;3.887,18.310,0.717;9.691,13.417,1.898;12.986,15.808,1.566;11.242,3.118,1.613;13.428,2.459,0.232;11.381,19.157,0.480;8.692,19.161,1.266;18.913,19.826,0.308;3.217,17.166,0.421;14.059,1.366,0.983;2.097,4.214,0.208;0.467,2.235,0.499;3.389,10.589,1.249;12.164,16.464,0.948;4.937,8.013,0.278;0.969,19.295,1.094;2.363,8.144,0.867;1.376,2.635,0.500;9.493,10.961,0.249;4.008,6.400,0.291;19.040,17.232,0.299;19.384,18.391,0.421;19.038,2.369,0.721;9.358,10.469,0.923;2.662,1.364,1.179;13.926,6.539,0.766;5.140,2.210,0.325;4.704,12.003,2.493;4.825,15.862,1.361"
0,drone_7,16.9537,8.4845,7.0945,5.7062,"10.598,3.983,0.486;6.962,10.039,0.308;12.470,11.102,1.075;14.814,19.112,1.772;17.028,3.442,2.187;13.931,16.117,1.766;4.067,0.955,0.208;9.773,16.675,0.248;0.551,2.682,0.221;5.033,8.950,0.273;10.685,7.555,1.260;18.584,17.041,0.389;4.816,12.090,0.615;8.449,19.180,0.398;12.539,14.231,2.375;5.513,17.442,2.175;6.297,12.052,1.373;3.887,18.310,0.717;9.691,13.417,1.898;12.986,15.808,1.566;11.242,3.118,1.613;13.428,2.459,0.232;11.381,19.157,0.480;8.692,19.161,1.266;18.913,19.826,0.308;3.217,17.166,0.421;14.059,1.366,0.983;2.097,4.214,0.208;0.467,2.235,0.499;3.389,10.589,1.249;12.164,16.464,0.948;4.937,8.013,0.278;0.969,19.295,1.094;2.363,8.144,0.867;1.376,2.635,0.500;9.493,10.961,0.249;4.008,6.400,0.291;19.040,17.232,0.299;19.384,18.391,0.421;19.038,2.369,0.721;9.358,10.469,0.923;2.662,1.364,1.179;13.926,6.539,0.766;5.140,2.210,0.325;4.704,12.003,2.493;4.825,15.862,1.361"
0,drone_8,16.6236,10.1575,7.0945,5.7062,"10.598,3.983,0.486;6.962,10.039,0.308;12.470,11.102,1.075;14.814,19.112,1.772;17.028,3.442,2.187;13.931,16.117,1.766;4.067,0.955,0.208;9.773,16.675,0.248;0.551,2.682,0.221;5.033,8.950,0.273;10.685,7.555,1.260;18.584,17.041,0.389;4.816,12.090,0.615;8.449,19.180,0.398;12.539,14.231,2.375;5.513,17.442,2.175;6.297,12.052,1.373;3.887,18.310,0.717;9.691,13.417,1.898;12.986,15.808,1.566;11.242,3.118,1.613;13.428,2.459,0.232;11.381,19.157,0.480;8.692,19.161,1.266;18.913,19.826,0.308;3.217,17.166,0.421;14.059,1.366,0.983;2.097,4.214,0.208;0.467,2.235,0.499;3.389,10.589,1.249;12.164,16.464,0.948;4.937,8.013,0.278;0.969,19.295,1.094;2.363,8.144,0.867;1.376,2.635,0.500;9.493,10.961,0.249;4.008,6.400,0.291;19.040,17.232,0.299;19.384,18.391,0.421;19.038,2.369,0.721;9.358,10.469,0.923;2.662,1.364,1.179;13.926,6.539,0.766;5.140,2.210,0.325;4.704,12.003,2.493;4.825,15.862,1.361"
0,drone_9,15.8444,10.0013,7.0945,5.7062,"10.598,3.983,0.486;6.962,10.039,0.308;12.470,11.102,1.075;14.814,19.112,1.772;17.028,3.442,2.187;13.931,16.117,1.766;4.067,0.955,0.208;9.773,16.675,0.248;0.551,2.682,0.221;5.033,8.950,0.273;10.685,7.555,1.260;18.584,17.041,0.389;4.816,12.090,0.615;8.449,19.180,0.398;12.539,14.231,2.375;5.513,17.442,2.175;6.297,12.052,1.373;3.887,18.310,0.717;9.691,13.417,1.898;12.986,15.808,1.566;11.242,3.118,1.613;13.428,2.459,0.232;11.381,19.157,0.480;8.692,19.161,1.266;18.913,19.826,0.308;3.217,17.166,0.421;14.059,1.366,0.983;2.097,4.214,0.208;0.467,2.235,0.499;3.389,10.589,1.249;12.164,16.464,0.948;4.937,8.013,0.278;0.969,19.295,1.094;2.363,8.144,0.867;1.376,2.635,0.500;9.493,10.961,0.249;4.008,6.400,0.291;19.040,17.232,0.299;19.384,18.391,0.421;19.038,2.369,0.721;9.358,10.469,0.923;2.662,1.364,1.179;13.926,6.539,0.766;5.140,2.210,0.325;4.704,12.003,2.493;4.825,15.862,1.361"
