Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,3.241,1.120,15.886,9.062,"15.667419045449655,13.555399458772373,0.3777338213408227;11.14129373977992,14.454066107843706,1.3183995308076226;11.204543613364764,11.33520867233328,2.3299291096943215;3.1204779511257374,5.231548467174337,1.198203534999823;5.768283579050445,5.7906573603589955,1.1847024888600917;2.087474000591745,13.329814485117936,1.5340791735296828;11.170302006501323,4.074225553980947,1.6811565031226197;1.9072210094307465,10.19895977584678,0.8591475026917059;16.368054014100025,14.932196396830259,0.34485895004711364;1.0692227264450498,5.750448509924746,0.6506391047932109;6.1567904245337655,12.674526269920703,1.2561216831055084;11.293270941139532,9.390489971683078,2.2953521817119347;5.695582726502859,14.362333292079215,2.0418647620435117;19.01249956634201,7.889367284082451,0.8873542644962191;8.67465072882528,16.663268233929916,1.8717438428752893"
0,drone_1,7.634,3.132,15.886,9.062,"15.667419045449655,13.555399458772373,0.3777338213408227;11.14129373977992,14.454066107843706,1.3183995308076226;11.204543613364764,11.33520867233328,2.3299291096943215;3.1204779511257374,5.231548467174337,1.198203534999823;5.768283579050445,5.7906573603589955,1.1847024888600917;2.087474000591745,13.329814485117936,1.5340791735296828;11.170302006501323,4.074225553980947,1.6811565031226197;1.9072210094307465,10.19895977584678,0.8591475026917059;16.368054014100025,14.932196396830259,0.34485895004711364;1.0692227264450498,5.750448509924746,0.6506391047932109;6.1567904245337655,12.674526269920703,1.2561216831055084;11.293270941139532,9.390489971683078,2.2953521817119347;5.695582726502859,14.362333292079215,2.0418647620435117;19.01249956634201,7.889367284082451,0.8873542644962191;8.67465072882528,16.663268233929916,1.8717438428752893"
0,drone_2,6.488,9.109,15.886,9.062,"15.667419045449655,13.555399458772373,0.3777338213408227;11.14129373977992,14.454066107843706,1.3183995308076226;11.204543613364764,11.33520867233328,2.3299291096943215;3.1204779511257374,5.231548467174337,1.198203534999823;5.768283579050445,5.7906573603589955,1.1847024888600917;2.087474000591745,13.329814485117936,1.5340791735296828;11.170302006501323,4.074225553980947,1.6811565031226197;1.9072210094307465,10.19895977584678,0.8591475026917059;16.368054014100025,14.932196396830259,0.34485895004711364;1.0692227264450498,5.750448509924746,0.6506391047932109;6.1567904245337655,12.674526269920703,1.2561216831055084;11.293270941139532,9.390489971683078,2.2953521817119347;5.695582726502859,14.362333292079215,2.0418647620435117;19.01249956634201,7.889367284082451,0.8873542644962191;8.67465072882528,16.663268233929916,1.8717438428752893"
0,drone_3,5.714,3.247,15.886,9.062,"15.667419045449655,13.555399458772373,0.3777338213408227;11.14129373977992,14.454066107843706,1.3183995308076226;11.204543613364764,11.33520867233328,2.3299291096943215;3.1204779511257374,5.231548467174337,1.198203534999823;5.768283579050445,5.7906573603589955,1.1847024888600917;2.087474000591745,13.329814485117936,1.5340791735296828;11.170302006501323,4.074225553980947,1.6811565031226197;1.9072210094307465,10.19895977584678,0.8591475026917059;16.368054014100025,14.932196396830259,0.34485895004711364;1.0692227264450498,5.750448509924746,0.6506391047932109;6.1567904245337655,12.674526269920703,1.2561216831055084;11.293270941139532,9.390489971683078,2.2953521817119347;5.695582726502859,14.362333292079215,2.0418647620435117;19.01249956634201,7.889367284082451,0.8873542644962191;8.67465072882528,16.663268233929916,1.8717438428752893"
0,drone_4,17.245,1.095,15.886,9.062,"15.667419045449655,13.555399458772373,0.3777338213408227;11.14129373977992,14.454066107843706,1.3183995308076226;11.204543613364764,11.33520867233328,2.3299291096943215;3.1204779511257374,5.231548467174337,1.198203534999823;5.768283579050445,5.7906573603589955,1.1847024888600917;2.087474000591745,13.329814485117936,1.5340791735296828;11.170302006501323,4.074225553980947,1.6811565031226197;1.9072210094307465,10.19895977584678,0.8591475026917059;16.368054014100025,14.932196396830259,0.34485895004711364;1.0692227264450498,5.750448509924746,0.6506391047932109;6.1567904245337655,12.674526269920703,1.2561216831055084;11.293270941139532,9.390489971683078,2.2953521817119347;5.695582726502859,14.362333292079215,2.0418647620435117;19.01249956634201,7.889367284082451,0.8873542644962191;8.67465072882528,16.663268233929916,1.8717438428752893"
0,drone_5,4.633,10.149,15.886,9.062,"15.667419045449655,13.555399458772373,0.3777338213408227;11.14129373977992,14.454066107843706,1.3183995308076226;11.204543613364764,11.33520867233328,2.3299291096943215;3.1204779511257374,5.231548467174337,1.198203534999823;5.768283579050445,5.7906573603589955,1.1847024888600917;2.087474000591745,13.329814485117936,1.5340791735296828;11.170302006501323,4.074225553980947,1.6811565031226197;1.9072210094307465,10.19895977584678,0.8591475026917059;16.368054014100025,14.932196396830259,0.34485895004711364;1.0692227264450498,5.750448509924746,0.6506391047932109;6.1567904245337655,12.674526269920703,1.2561216831055084;11.293270941139532,9.390489971683078,2.2953521817119347;5.695582726502859,14.362333292079215,2.0418647620435117;19.01249956634201,7.889367284082451,0.8873542644962191;8.67465072882528,16.663268233929916,1.8717438428752893"
0,drone_6,5.761,1.019,15.886,9.062,"15.667419045449655,13.555399458772373,0.3777338213408227;11.14129373977992,14.454066107843706,1.3183995308076226;11.204543613364764,11.33520867233328,2.3299291096943215;3.1204779511257374,5.231548467174337,1.198203534999823;5.768283579050445,5.7906573603589955,1.1847024888600917;2.087474000591745,13.329814485117936,1.5340791735296828;11.170302006501323,4.074225553980947,1.6811565031226197;1.9072210094307465,10.19895977584678,0.8591475026917059;16.368054014100025,14.932196396830259,0.34485895004711364;1.0692227264450498,5.750448509924746,0.6506391047932109;6.1567904245337655,12.674526269920703,1.2561216831055084;11.293270941139532,9.390489971683078,2.2953521817119347;5.695582726502859,14.362333292079215,2.0418647620435117;19.01249956634201,7.889367284082451,0.8873542644962191;8.67465072882528,16.663268233929916,1.8717438428752893"
0,drone_7,1.221,8.150,15.886,9.062,"15.667419045449655,13.555399458772373,0.3777338213408227;11.14129373977992,14.454066107843706,1.3183995308076226;11.204543613364764,11.33520867233328,2.3299291096943215;3.1204779511257374,5.231548467174337,1.198203534999823;5.768283579050445,5.7906573603589955,1.1847024888600917;2.087474000591745,13.329814485117936,1.5340791735296828;11.170302006501323,4.074225553980947,1.6811565031226197;1.9072210094307465,10.19895977584678,0.8591475026917059;16.368054014100025,14.932196396830259,0.34485895004711364;1.0692227264450498,5.750448509924746,0.6506391047932109;6.1567904245337655,12.674526269920703,1.2561216831055084;11.293270941139532,9.390489971683078,2.2953521817119347;5.695582726502859,14.362333292079215,2.0418647620435117;19.01249956634201,7.889367284082451,0.8873542644962191;8.67465072882528,16.663268233929916,1.8717438428752893"
0,drone_8,3.016,1.230,15.886,9.062,"15.667419045449655,13.555399458772373,0.3777338213408227;11.14129373977992,14.454066107843706,1.3183995308076226;11.204543613364764,11.33520867233328,2.3299291096943215;3.1204779511257374,5.231548467174337,1.198203534999823;5.768283579050445,5.7906573603589955,1.1847024888600917;2.087474000591745,13.329814485117936,1.5340791735296828;11.170302006501323,4.074225553980947,1.6811565031226197;1.9072210094307465,10.19895977584678,0.8591475026917059;16.368054014100025,14.932196396830259,0.34485895004711364;1.0692227264450498,5.750448509924746,0.6506391047932109;6.1567904245337655,12.674526269920703,1.2561216831055084;11.293270941139532,9.390489971683078,2.2953521817119347;5.695582726502859,14.362333292079215,2.0418647620435117;19.01249956634201,7.889367284082451,0.8873542644962191;8.67465072882528,16.663268233929916,1.8717438428752893"
0,drone_9,6.949,2.919,15.886,9.062,"15.667419045449655,13.555399458772373,0.3777338213408227;11.14129373977992,14.454066107843706,1.3183995308076226;11.204543613364764,11.33520867233328,2.3299291096943215;3.1204779511257374,5.231548467174337,1.198203534999823;5.768283579050445,5.7906573603589955,1.1847024888600917;2.087474000591745,13.329814485117936,1.5340791735296828;11.170302006501323,4.074225553980947,1.6811565031226197;1.9072210094307465,10.19895977584678,0.8591475026917059;16.368054014100025,14.932196396830259,0.34485895004711364;1.0692227264450498,5.750448509924746,0.6506391047932109;6.1567904245337655,12.674526269920703,1.2561216831055084;11.293270941139532,9.390489971683078,2.2953521817119347;5.695582726502859,14.362333292079215,2.0418647620435117;19.01249956634201,7.889367284082451,0.8873542644962191;8.67465072882528,16.663268233929916,1.8717438428752893"
