Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,16.370,18.547,12.993,3.215,"9.807694852206371,17.51890553116074,0.32850894154808397;6.955853241982925,6.785286918471992,0.2666685756229185;11.002456369724692,14.835550157588878,2.494628849873841;10.600305660428027,13.361074880390223,2.259029566244119;15.83388486396004,6.828655884784367,1.0144504702910215;10.936613051249429,16.835937619582804,1.698328642207;10.994624407047404,14.028352262245877,2.462123077480161;6.400769327546104,5.1180255743103995,2.4817786751981328;8.024067235572916,10.912179527354533,0.39047169023523953;16.08039588001148,11.306875227435096,0.3610424897930188;13.403236257791916,11.44441711629277,0.3354328063580525;6.660152352861313,15.235728348299421,1.6303280273389973;11.84249881760321,17.921395874081867,1.2536290074342245"
0,drone_1,1.716,14.542,12.993,3.215,"9.807694852206371,17.51890553116074,0.32850894154808397;6.955853241982925,6.785286918471992,0.2666685756229185;11.002456369724692,14.835550157588878,2.494628849873841;10.600305660428027,13.361074880390223,2.259029566244119;15.83388486396004,6.828655884784367,1.0144504702910215;10.936613051249429,16.835937619582804,1.698328642207;10.994624407047404,14.028352262245877,2.462123077480161;6.400769327546104,5.1180255743103995,2.4817786751981328;8.024067235572916,10.912179527354533,0.39047169023523953;16.08039588001148,11.306875227435096,0.3610424897930188;13.403236257791916,11.44441711629277,0.3354328063580525;6.660152352861313,15.235728348299421,1.6303280273389973;11.84249881760321,17.921395874081867,1.2536290074342245"
0,drone_2,14.836,17.783,12.993,3.215,"9.807694852206371,17.51890553116074,0.32850894154808397;6.955853241982925,6.785286918471992,0.2666685756229185;11.002456369724692,14.835550157588878,2.494628849873841;10.600305660428027,13.361074880390223,2.259029566244119;15.83388486396004,6.828655884784367,1.0144504702910215;10.936613051249429,16.835937619582804,1.698328642207;10.994624407047404,14.028352262245877,2.462123077480161;6.400769327546104,5.1180255743103995,2.4817786751981328;8.024067235572916,10.912179527354533,0.39047169023523953;16.08039588001148,11.306875227435096,0.3610424897930188;13.403236257791916,11.44441711629277,0.3354328063580525;6.660152352861313,15.235728348299421,1.6303280273389973;11.84249881760321,17.921395874081867,1.2536290074342245"
0,drone_3,15.066,17.240,12.993,3.215,"9.807694852206371,17.51890553116074,0.32850894154808397;6.955853241982925,6.785286918471992,0.2666685756229185;11.002456369724692,14.835550157588878,2.494628849873841;10.600305660428027,13.361074880390223,2.259029566244119;15.83388486396004,6.828655884784367,1.0144504702910215;10.936613051249429,16.835937619582804,1.698328642207;10.994624407047404,14.028352262245877,2.462123077480161;6.400769327546104,5.1180255743103995,2.4817786751981328;8.024067235572916,10.912179527354533,0.39047169023523953;16.08039588001148,11.306875227435096,0.3610424897930188;13.403236257791916,11.44441711629277,0.3354328063580525;6.660152352861313,15.235728348299421,1.6303280273389973;11.84249881760321,17.921395874081867,1.2536290074342245"
0,drone_4,4.534,1.459,12.993,3.215,"9.807694852206371,17.51890553116074,0.32850894154808397;6.955853241982925,6.785286918471992,0.2666685756229185;11.002456369724692,14.835550157588878,2.494628849873841;10.600305660428027,13.361074880390223,2.259029566244119;15.83388486396004,6.828655884784367,1.0144504702910215;10.936613051249429,16.835937619582804,1.698328642207;10.994624407047404,14.028352262245877,2.462123077480161;6.400769327546104,5.1180255743103995,2.4817786751981328;8.024067235572916,10.912179527354533,0.39047169023523953;16.08039588001148,11.306875227435096,0.3610424897930188;13.403236257791916,11.44441711629277,0.3354328063580525;6.660152352861313,15.235728348299421,1.6303280273389973;11.84249881760321,17.921395874081867,1.2536290074342245"
0,drone_5,13.944,11.897,12.993,3.215,"9.807694852206371,17.51890553116074,0.32850894154808397;6.955853241982925,6.785286918471992,0.2666685756229185;11.002456369724692,14.835550157588878,2.494628849873841;10.600305660428027,13.361074880390223,2.259029566244119;15.83388486396004,6.828655884784367,1.0144504702910215;10.936613051249429,16.835937619582804,1.698328642207;10.994624407047404,14.028352262245877,2.462123077480161;6.400769327546104,5.1180255743103995,2.4817786751981328;8.024067235572916,10.912179527354533,0.39047169023523953;16.08039588001148,11.306875227435096,0.3610424897930188;13.403236257791916,11.44441711629277,0.3354328063580525;6.660152352861313,15.235728348299421,1.6303280273389973;11.84249881760321,17.921395874081867,1.2536290074342245"
0,drone_6,1.663,18.705,12.993,3.215,"9.807694852206371,17.51890553116074,0.32850894154808397;6.955853241982925,6.785286918471992,0.2666685756229185;11.002456369724692,14.835550157588878,2.494628849873841;10.600305660428027,13.361074880390223,2.259029566244119;15.83388486396004,6.828655884784367,1.0144504702910215;10.936613051249429,16.835937619582804,1.698328642207;10.994624407047404,14.028352262245877,2.462123077480161;6.400769327546104,5.1180255743103995,2.4817786751981328;8.024067235572916,10.912179527354533,0.39047169023523953;16.08039588001148,11.306875227435096,0.3610424897930188;13.403236257791916,11.44441711629277,0.3354328063580525;6.660152352861313,15.235728348299421,1.6303280273389973;11.84249881760321,17.921395874081867,1.2536290074342245"
0,drone_7,3.994,7.704,12.993,3.215,"9.807694852206371,17.51890553116074,0.32850894154808397;6.955853241982925,6.785286918471992,0.2666685756229185;11.002456369724692,14.835550157588878,2.494628849873841;10.600305660428027,13.361074880390223,2.259029566244119;15.83388486396004,6.828655884784367,1.0144504702910215;10.936613051249429,16.835937619582804,1.698328642207;10.994624407047404,14.028352262245877,2.462123077480161;6.400769327546104,5.1180255743103995,2.4817786751981328;8.024067235572916,10.912179527354533,0.39047169023523953;16.08039588001148,11.306875227435096,0.3610424897930188;13.403236257791916,11.44441711629277,0.3354328063580525;6.660152352861313,15.235728348299421,1.6303280273389973;11.84249881760321,17.921395874081867,1.2536290074342245"
0,drone_8,5.680,8.358,12.993,3.215,"9.807694852206371,17.51890553116074,0.32850894154808397;6.955853241982925,6.785286918471992,0.2666685756229185;11.002456369724692,14.835550157588878,2.494628849873841;10.600305660428027,13.361074880390223,2.259029566244119;15.83388486396004,6.828655884784367,1.0144504702910215;10.936613051249429,16.835937619582804,1.698328642207;10.994624407047404,14.028352262245877,2.462123077480161;6.400769327546104,5.1180255743103995,2.4817786751981328;8.024067235572916,10.912179527354533,0.39047169023523953;16.08039588001148,11.306875227435096,0.3610424897930188;13.403236257791916,11.44441711629277,0.3354328063580525;6.660152352861313,15.235728348299421,1.6303280273389973;11.84249881760321,17.921395874081867,1.2536290074342245"
0,drone_9,1.312,16.802,12.993,3.215,"9.807694852206371,17.51890553116074,0.32850894154808397;6.955853241982925,6.785286918471992,0.2666685756229185;11.002456369724692,14.835550157588878,2.494628849873841;10.600305660428027,13.361074880390223,2.259029566244119;15.83388486396004,6.828655884784367,1.0144504702910215;10.936613051249429,16.835937619582804,1.698328642207;10.994624407047404,14.028352262245877,2.462123077480161;6.400769327546104,5.1180255743103995,2.4817786751981328;8.024067235572916,10.912179527354533,0.39047169023523953;16.08039588001148,11.306875227435096,0.3610424897930188;13.403236257791916,11.44441711629277,0.3354328063580525;6.660152352861313,15.235728348299421,1.6303280273389973;11.84249881760321,17.921395874081867,1.2536290074342245"
