Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.6820,14.4655,17.0000,17.0000,"16.886,13.879,0.447;1.873,0.618,0.326;13.179,13.419,0.976;4.164,2.771,0.806;11.889,12.700,0.289;19.031,3.618,0.404;1.835,12.756,0.319;18.564,13.410,0.225;14.395,1.613,0.720;10.478,17.121,1.046;7.369,10.499,0.895;1.037,11.801,1.153;14.619,2.974,1.364;10.774,15.356,0.314;9.374,17.260,2.170;13.113,15.535,1.032;16.393,13.774,1.252;8.161,12.404,1.339;8.895,3.848,0.651;15.168,15.331,0.382;2.389,2.649,0.280;1.980,1.957,1.325;8.103,13.629,0.472;19.353,15.468,0.758;18.917,2.593,1.125;15.201,0.708,0.250;15.567,3.905,0.318;10.588,14.097,1.976;3.209,2.241,1.145;10.604,3.002,1.032;10.971,19.316,0.851;5.876,17.667,1.288;10.826,11.984,0.837;14.725,12.293,0.616;12.963,18.078,0.467;0.956,5.779,0.431;6.828,13.255,0.408;15.005,8.597,0.883;0.768,7.911,1.181;8.480,2.038,0.471;8.925,2.991,0.346;16.867,8.817,0.435;18.585,14.174,0.260;6.808,17.235,1.365;14.109,15.018,1.333;5.579,18.451,1.249;6.336,9.126,0.201;7.761,19.482,0.273;14.487,16.123,0.606;15.469,1.447,0.819;7.980,11.163,0.648;4.030,18.204,1.870;16.074,2.934,1.138;7.002,12.327,1.012;3.225,17.388,1.080;9.105,15.478,0.810;17.274,8.046,0.476;3.810,11.035,0.353;15.118,14.264,0.731;16.925,19.628,0.324;8.914,19.254,1.354;9.942,16.750,2.401;18.972,12.984,0.208;14.916,10.357,1.217;18.961,11.229,0.254;16.024,13.409,1.181;18.230,0.367,0.220;16.002,8.310,1.528;16.289,10.358,0.454;19.443,16.094,0.381;15.721,4.236,1.001;3.140,0.427,0.464;19.609,18.619,0.305;12.608,12.958,0.661;9.386,5.260,0.664;1.348,5.940,0.272;19.662,11.696,0.242;0.661,9.825,0.387;0.692,1.096,1.220"
0,drone_1,3.4980,5.5312,17.0000,17.0000,"16.886,13.879,0.447;1.873,0.618,0.326;13.179,13.419,0.976;4.164,2.771,0.806;11.889,12.700,0.289;19.031,3.618,0.404;1.835,12.756,0.319;18.564,13.410,0.225;14.395,1.613,0.720;10.478,17.121,1.046;7.369,10.499,0.895;1.037,11.801,1.153;14.619,2.974,1.364;10.774,15.356,0.314;9.374,17.260,2.170;13.113,15.535,1.032;16.393,13.774,1.252;8.161,12.404,1.339;8.895,3.848,0.651;15.168,15.331,0.382;2.389,2.649,0.280;1.980,1.957,1.325;8.103,13.629,0.472;19.353,15.468,0.758;18.917,2.593,1.125;15.201,0.708,0.250;15.567,3.905,0.318;10.588,14.097,1.976;3.209,2.241,1.145;10.604,3.002,1.032;10.971,19.316,0.851;5.876,17.667,1.288;10.826,11.984,0.837;14.725,12.293,0.616;12.963,18.078,0.467;0.956,5.779,0.431;6.828,13.255,0.408;15.005,8.597,0.883;0.768,7.911,1.181;8.480,2.038,0.471;8.925,2.991,0.346;16.867,8.817,0.435;18.585,14.174,0.260;6.808,17.235,1.365;14.109,15.018,1.333;5.579,18.451,1.249;6.336,9.126,0.201;7.761,19.482,0.273;14.487,16.123,0.606;15.469,1.447,0.819;7.980,11.163,0.648;4.030,18.204,1.870;16.074,2.934,1.138;7.002,12.327,1.012;3.225,17.388,1.080;9.105,15.478,0.810;17.274,8.046,0.476;3.810,11.035,0.353;15.118,14.264,0.731;16.925,19.628,0.324;8.914,19.254,1.354;9.942,16.750,2.401;18.972,12.984,0.208;14.916,10.357,1.217;18.961,11.229,0.254;16.024,13.409,1.181;18.230,0.367,0.220;16.002,8.310,1.528;16.289,10.358,0.454;19.443,16.094,0.381;15.721,4.236,1.001;3.140,0.427,0.464;19.609,18.619,0.305;12.608,12.958,0.661;9.386,5.260,0.664;1.348,5.940,0.272;19.662,11.696,0.242;0.661,9.825,0.387;0.692,1.096,1.220"
0,drone_2,18.5462,5.9287,17.0000,17.0000,"16.886,13.879,0.447;1.873,0.618,0.326;13.179,13.419,0.976;4.164,2.771,0.806;11.889,12.700,0.289;19.031,3.618,0.404;1.835,12.756,0.319;18.564,13.410,0.225;14.395,1.613,0.720;10.478,17.121,1.046;7.369,10.499,0.895;1.037,11.801,1.153;14.619,2.974,1.364;10.774,15.356,0.314;9.374,17.260,2.170;13.113,15.535,1.032;16.393,13.774,1.252;8.161,12.404,1.339;8.895,3.848,0.651;15.168,15.331,0.382;2.389,2.649,0.280;1.980,1.957,1.325;8.103,13.629,0.472;19.353,15.468,0.758;18.917,2.593,1.125;15.201,0.708,0.250;15.567,3.905,0.318;10.588,14.097,1.976;3.209,2.241,1.145;10.604,3.002,1.032;10.971,19.316,0.851;5.876,17.667,1.288;10.826,11.984,0.837;14.725,12.293,0.616;12.963,18.078,0.467;0.956,5.779,0.431;6.828,13.255,0.408;15.005,8.597,0.883;0.768,7.911,1.181;8.480,2.038,0.471;8.925,2.991,0.346;16.867,8.817,0.435;18.585,14.174,0.260;6.808,17.235,1.365;14.109,15.018,1.333;5.579,18.451,1.249;6.336,9.126,0.201;7.761,19.482,0.273;14.487,16.123,0.606;15.469,1.447,0.819;7.980,11.163,0.648;4.030,18.204,1.870;16.074,2.934,1.138;7.002,12.327,1.012;3.225,17.388,1.080;9.105,15.478,0.810;17.274,8.046,0.476;3.810,11.035,0.353;15.118,14.264,0.731;16.925,19.628,0.324;8.914,19.254,1.354;9.942,16.750,2.401;18.972,12.984,0.208;14.916,10.357,1.217;18.961,11.229,0.254;16.024,13.409,1.181;18.230,0.367,0.220;16.002,8.310,1.528;16.289,10.358,0.454;19.443,16.094,0.381;15.721,4.236,1.001;3.140,0.427,0.464;19.609,18.619,0.305;12.608,12.958,0.661;9.386,5.260,0.664;1.348,5.940,0.272;19.662,11.696,0.242;0.661,9.825,0.387;0.692,1.096,1.220"
0,drone_3,4.4042,8.8525,17.0000,17.0000,"16.886,13.879,0.447;1.873,0.618,0.326;13.179,13.419,0.976;4.164,2.771,0.806;11.889,12.700,0.289;19.031,3.618,0.404;1.835,12.756,0.319;18.564,13.410,0.225;14.395,1.613,0.720;10.478,17.121,1.046;7.369,10.499,0.895;1.037,11.801,1.153;14.619,2.974,1.364;10.774,15.356,0.314;9.374,17.260,2.170;13.113,15.535,1.032;16.393,13.774,1.252;8.161,12.404,1.339;8.895,3.848,0.651;15.168,15.331,0.382;2.389,2.649,0.280;1.980,1.957,1.325;8.103,13.629,0.472;19.353,15.468,0.758;18.917,2.593,1.125;15.201,0.708,0.250;15.567,3.905,0.318;10.588,14.097,1.976;3.209,2.241,1.145;10.604,3.002,1.032;10.971,19.316,0.851;5.876,17.667,1.288;10.826,11.984,0.837;14.725,12.293,0.616;12.963,18.078,0.467;0.956,5.779,0.431;6.828,13.255,0.408;15.005,8.597,0.883;0.768,7.911,1.181;8.480,2.038,0.471;8.925,2.991,0.346;16.867,8.817,0.435;18.585,14.174,0.260;6.808,17.235,1.365;14.109,15.018,1.333;5.579,18.451,1.249;6.336,9.126,0.201;7.761,19.482,0.273;14.487,16.123,0.606;15.469,1.447,0.819;7.980,11.163,0.648;4.030,18.204,1.870;16.074,2.934,1.138;7.002,12.327,1.012;3.225,17.388,1.080;9.105,15.478,0.810;17.274,8.046,0.476;3.810,11.035,0.353;15.118,14.264,0.731;16.925,19.628,0.324;8.914,19.254,1.354;9.942,16.750,2.401;18.972,12.984,0.208;14.916,10.357,1.217;18.961,11.229,0.254;16.024,13.409,1.181;18.230,0.367,0.220;16.002,8.310,1.528;16.289,10.358,0.454;19.443,16.094,0.381;15.721,4.236,1.001;3.140,0.427,0.464;19.609,18.619,0.305;12.608,12.958,0.661;9.386,5.260,0.664;1.348,5.940,0.272;19.662,11.696,0.242;0.661,9.825,0.387;0.692,1.096,1.220"
0,drone_4,1.2336,15.4245,17.0000,17.0000,"16.886,13.879,0.447;1.873,0.618,0.326;13.179,13.419,0.976;4.164,2.771,0.806;11.889,12.700,0.289;19.031,3.618,0.404;1.835,12.756,0.319;18.564,13.410,0.225;14.395,1.613,0.720;10.478,17.121,1.046;7.369,10.499,0.895;1.037,11.801,1.153;14.619,2.974,1.364;10.774,15.356,0.314;9.374,17.260,2.170;13.113,15.535,1.032;16.393,13.774,1.252;8.161,12.404,1.339;8.895,3.848,0.651;15.168,15.331,0.382;2.389,2.649,0.280;1.980,1.957,1.325;8.103,13.629,0.472;19.353,15.468,0.758;18.917,2.593,1.125;15.201,0.708,0.250;15.567,3.905,0.318;10.588,14.097,1.976;3.209,2.241,1.145;10.604,3.002,1.032;10.971,19.316,0.851;5.876,17.667,1.288;10.826,11.984,0.837;14.725,12.293,0.616;12.963,18.078,0.467;0.956,5.779,0.431;6.828,13.255,0.408;15.005,8.597,0.883;0.768,7.911,1.181;8.480,2.038,0.471;8.925,2.991,0.346;16.867,8.817,0.435;18.585,14.174,0.260;6.808,17.235,1.365;14.109,15.018,1.333;5.579,18.451,1.249;6.336,9.126,0.201;7.761,19.482,0.273;14.487,16.123,0.606;15.469,1.447,0.819;7.980,11.163,0.648;4.030,18.204,1.870;16.074,2.934,1.138;7.002,12.327,1.012;3.225,17.388,1.080;9.105,15.478,0.810;17.274,8.046,0.476;3.810,11.035,0.353;15.118,14.264,0.731;16.925,19.628,0.324;8.914,19.254,1.354;9.942,16.750,2.401;18.972,12.984,0.208;14.916,10.357,1.217;18.961,11.229,0.254;16.024,13.409,1.181;18.230,0.367,0.220;16.002,8.310,1.528;16.289,10.358,0.454;19.443,16.094,0.381;15.721,4.236,1.001;3.140,0.427,0.464;19.609,18.619,0.305;12.608,12.958,0.661;9.386,5.260,0.664;1.348,5.940,0.272;19.662,11.696,0.242;0.661,9.825,0.387;0.692,1.096,1.220"
0,drone_5,6.4338,1.2381,17.0000,17.0000,"16.886,13.879,0.447;1.873,0.618,0.326;13.179,13.419,0.976;4.164,2.771,0.806;11.889,12.700,0.289;19.031,3.618,0.404;1.835,12.756,0.319;18.564,13.410,0.225;14.395,1.613,0.720;10.478,17.121,1.046;7.369,10.499,0.895;1.037,11.801,1.153;14.619,2.974,1.364;10.774,15.356,0.314;9.374,17.260,2.170;13.113,15.535,1.032;16.393,13.774,1.252;8.161,12.404,1.339;8.895,3.848,0.651;15.168,15.331,0.382;2.389,2.649,0.280;1.980,1.957,1.325;8.103,13.629,0.472;19.353,15.468,0.758;18.917,2.593,1.125;15.201,0.708,0.250;15.567,3.905,0.318;10.588,14.097,1.976;3.209,2.241,1.145;10.604,3.002,1.032;10.971,19.316,0.851;5.876,17.667,1.288;10.826,11.984,0.837;14.725,12.293,0.616;12.963,18.078,0.467;0.956,5.779,0.431;6.828,13.255,0.408;15.005,8.597,0.883;0.768,7.911,1.181;8.480,2.038,0.471;8.925,2.991,0.346;16.867,8.817,0.435;18.585,14.174,0.260;6.808,17.235,1.365;14.109,15.018,1.333;5.579,18.451,1.249;6.336,9.126,0.201;7.761,19.482,0.273;14.487,16.123,0.606;15.469,1.447,0.819;7.980,11.163,0.648;4.030,18.204,1.870;16.074,2.934,1.138;7.002,12.327,1.012;3.225,17.388,1.080;9.105,15.478,0.810;17.274,8.046,0.476;3.810,11.035,0.353;15.118,14.264,0.731;16.925,19.628,0.324;8.914,19.254,1.354;9.942,16.750,2.401;18.972,12.984,0.208;14.916,10.357,1.217;18.961,11.229,0.254;16.024,13.409,1.181;18.230,0.367,0.220;16.002,8.310,1.528;16.289,10.358,0.454;19.443,16.094,0.381;15.721,4.236,1.001;3.140,0.427,0.464;19.609,18.619,0.305;12.608,12.958,0.661;9.386,5.260,0.664;1.348,5.940,0.272;19.662,11.696,0.242;0.661,9.825,0.387;0.692,1.096,1.220"
0,drone_6,12.0480,6.9576,17.0000,17.0000,"16.886,13.879,0.447;1.873,0.618,0.326;13.179,13.419,0.976;4.164,2.771,0.806;11.889,12.700,0.289;19.031,3.618,0.404;1.835,12.756,0.319;18.564,13.410,0.225;14.395,1.613,0.720;10.478,17.121,1.046;7.369,10.499,0.895;1.037,11.801,1.153;14.619,2.974,1.364;10.774,15.356,0.314;9.374,17.260,2.170;13.113,15.535,1.032;16.393,13.774,1.252;8.161,12.404,1.339;8.895,3.848,0.651;15.168,15.331,0.382;2.389,2.649,0.280;1.980,1.957,1.325;8.103,13.629,0.472;19.353,15.468,0.758;18.917,2.593,1.125;15.201,0.708,0.250;15.567,3.905,0.318;10.588,14.097,1.976;3.209,2.241,1.145;10.604,3.002,1.032;10.971,19.316,0.851;5.876,17.667,1.288;10.826,11.984,0.837;14.725,12.293,0.616;12.963,18.078,0.467;0.956,5.779,0.431;6.828,13.255,0.408;15.005,8.597,0.883;0.768,7.911,1.181;8.480,2.038,0.471;8.925,2.991,0.346;16.867,8.817,0.435;18.585,14.174,0.260;6.808,17.235,1.365;14.109,15.018,1.333;5.579,18.451,1.249;6.336,9.126,0.201;7.761,19.482,0.273;14.487,16.123,0.606;15.469,1.447,0.819;7.980,11.163,0.648;4.030,18.204,1.870;16.074,2.934,1.138;7.002,12.327,1.012;3.225,17.388,1.080;9.105,15.478,0.810;17.274,8.046,0.476;3.810,11.035,0.353;15.118,14.264,0.731;16.925,19.628,0.324;8.914,19.254,1.354;9.942,16.750,2.401;18.972,12.984,0.208;14.916,10.357,1.217;18.961,11.229,0.254;16.024,13.409,1.181;18.230,0.367,0.220;16.002,8.310,1.528;16.289,10.358,0.454;19.443,16.094,0.381;15.721,4.236,1.001;3.140,0.427,0.464;19.609,18.619,0.305;12.608,12.958,0.661;9.386,5.260,0.664;1.348,5.940,0.272;19.662,11.696,0.242;0.661,9.825,0.387;0.692,1.096,1.220"
0,drone_7,6.8892,6.5248,17.0000,17.0000,"16.886,13.879,0.447;1.873,0.618,0.326;13.179,13.419,0.976;4.164,2.771,0.806;11.889,12.700,0.289;19.031,3.618,0.404;1.835,12.756,0.319;18.564,13.410,0.225;14.395,1.613,0.720;10.478,17.121,1.046;7.369,10.499,0.895;1.037,11.801,1.153;14.619,2.974,1.364;10.774,15.356,0.314;9.374,17.260,2.170;13.113,15.535,1.032;16.393,13.774,1.252;8.161,12.404,1.339;8.895,3.848,0.651;15.168,15.331,0.382;2.389,2.649,0.280;1.980,1.957,1.325;8.103,13.629,0.472;19.353,15.468,0.758;18.917,2.593,1.125;15.201,0.708,0.250;15.567,3.905,0.318;10.588,14.097,1.976;3.209,2.241,1.145;10.604,3.002,1.032;10.971,19.316,0.851;5.876,17.667,1.288;10.826,11.984,0.837;14.725,12.293,0.616;12.963,18.078,0.467;0.956,5.779,0.431;6.828,13.255,0.408;15.005,8.597,0.883;0.768,7.911,1.181;8.480,2.038,0.471;8.925,2.991,0.346;16.867,8.817,0.435;18.585,14.174,0.260;6.808,17.235,1.365;14.109,15.018,1.333;5.579,18.451,1.249;6.336,9.126,0.201;7.761,19.482,0.273;14.487,16.123,0.606;15.469,1.447,0.819;7.980,11.163,0.648;4.030,18.204,1.870;16.074,2.934,1.138;7.002,12.327,1.012;3.225,17.388,1.080;9.105,15.478,0.810;17.274,8.046,0.476;3.810,11.035,0.353;15.118,14.264,0.731;16.925,19.628,0.324;8.914,19.254,1.354;9.942,16.750,2.401;18.972,12.984,0.208;14.916,10.357,1.217;18.961,11.229,0.254;16.024,13.409,1.181;18.230,0.367,0.220;16.002,8.310,1.528;16.289,10.358,0.454;19.443,16.094,0.381;15.721,4.236,1.001;3.140,0.427,0.464;19.609,18.619,0.305;12.608,12.958,0.661;9.386,5.260,0.664;1.348,5.940,0.272;19.662,11.696,0.242;0.661,9.825,0.387;0.692,1.096,1.220"
0,drone_8,12.2798,8.9426,17.0000,17.0000,"16.886,13.879,0.447;1.873,0.618,0.326;13.179,13.419,0.976;4.164,2.771,0.806;11.889,12.700,0.289;19.031,3.618,0.404;1.835,12.756,0.319;18.564,13.410,0.225;14.395,1.613,0.720;10.478,17.121,1.046;7.369,10.499,0.895;1.037,11.801,1.153;14.619,2.974,1.364;10.774,15.356,0.314;9.374,17.260,2.170;13.113,15.535,1.032;16.393,13.774,1.252;8.161,12.404,1.339;8.895,3.848,0.651;15.168,15.331,0.382;2.389,2.649,0.280;1.980,1.957,1.325;8.103,13.629,0.472;19.353,15.468,0.758;18.917,2.593,1.125;15.201,0.708,0.250;15.567,3.905,0.318;10.588,14.097,1.976;3.209,2.241,1.145;10.604,3.002,1.032;10.971,19.316,0.851;5.876,17.667,1.288;10.826,11.984,0.837;14.725,12.293,0.616;12.963,18.078,0.467;0.956,5.779,0.431;6.828,13.255,0.408;15.005,8.597,0.883;0.768,7.911,1.181;8.480,2.038,0.471;8.925,2.991,0.346;16.867,8.817,0.435;18.585,14.174,0.260;6.808,17.235,1.365;14.109,15.018,1.333;5.579,18.451,1.249;6.336,9.126,0.201;7.761,19.482,0.273;14.487,16.123,0.606;15.469,1.447,0.819;7.980,11.163,0.648;4.030,18.204,1.870;16.074,2.934,1.138;7.002,12.327,1.012;3.225,17.388,1.080;9.105,15.478,0.810;17.274,8.046,0.476;3.810,11.035,0.353;15.118,14.264,0.731;16.925,19.628,0.324;8.914,19.254,1.354;9.942,16.750,2.401;18.972,12.984,0.208;14.916,10.357,1.217;18.961,11.229,0.254;16.024,13.409,1.181;18.230,0.367,0.220;16.002,8.310,1.528;16.289,10.358,0.454;19.443,16.094,0.381;15.721,4.236,1.001;3.140,0.427,0.464;19.609,18.619,0.305;12.608,12.958,0.661;9.386,5.260,0.664;1.348,5.940,0.272;19.662,11.696,0.242;0.661,9.825,0.387;0.692,1.096,1.220"
0,drone_9,7.8492,7.1999,17.0000,17.0000,"16.886,13.879,0.447;1.873,0.618,0.326;13.179,13.419,0.976;4.164,2.771,0.806;11.889,12.700,0.289;19.031,3.618,0.404;1.835,12.756,0.319;18.564,13.410,0.225;14.395,1.613,0.720;10.478,17.121,1.046;7.369,10.499,0.895;1.037,11.801,1.153;14.619,2.974,1.364;10.774,15.356,0.314;9.374,17.260,2.170;13.113,15.535,1.032;16.393,13.774,1.252;8.161,12.404,1.339;8.895,3.848,0.651;15.168,15.331,0.382;2.389,2.649,0.280;1.980,1.957,1.325;8.103,13.629,0.472;19.353,15.468,0.758;18.917,2.593,1.125;15.201,0.708,0.250;15.567,3.905,0.318;10.588,14.097,1.976;3.209,2.241,1.145;10.604,3.002,1.032;10.971,19.316,0.851;5.876,17.667,1.288;10.826,11.984,0.837;14.725,12.293,0.616;12.963,18.078,0.467;0.956,5.779,0.431;6.828,13.255,0.408;15.005,8.597,0.883;0.768,7.911,1.181;8.480,2.038,0.471;8.925,2.991,0.346;16.867,8.817,0.435;18.585,14.174,0.260;6.808,17.235,1.365;14.109,15.018,1.333;5.579,18.451,1.249;6.336,9.126,0.201;7.761,19.482,0.273;14.487,16.123,0.606;15.469,1.447,0.819;7.980,11.163,0.648;4.030,18.204,1.870;16.074,2.934,1.138;7.002,12.327,1.012;3.225,17.388,1.080;9.105,15.478,0.810;17.274,8.046,0.476;3.810,11.035,0.353;15.118,14.264,0.731;16.925,19.628,0.324;8.914,19.254,1.354;9.942,16.750,2.401;18.972,12.984,0.208;14.916,10.357,1.217;18.961,11.229,0.254;16.024,13.409,1.181;18.230,0.367,0.220;16.002,8.310,1.528;16.289,10.358,0.454;19.443,16.094,0.381;15.721,4.236,1.001;3.140,0.427,0.464;19.609,18.619,0.305;12.608,12.958,0.661;9.386,5.260,0.664;1.348,5.940,0.272;19.662,11.696,0.242;0.661,9.825,0.387;0.692,1.096,1.220"
