Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,4.3492,14.0024,17.0000,17.0000,"4.879,10.645,0.467;6.240,19.443,0.365;17.646,13.492,0.650;6.224,11.776,1.157;1.399,13.037,0.746;5.184,18.795,0.972;5.816,3.902,0.233;8.845,19.454,0.430;10.041,13.952,0.473;0.956,4.955,1.197;14.899,5.477,0.743;18.266,19.358,0.232;19.344,19.545,0.887;17.649,11.966,0.471;19.604,12.981,0.304;2.247,11.578,0.824;0.704,12.234,0.654;5.973,0.369,0.358;11.380,16.935,0.997;11.079,19.222,0.279;8.677,19.790,0.333;5.039,9.074,0.888;13.146,12.312,0.416;7.883,11.785,0.656;13.146,15.678,0.213;17.064,10.355,1.167;17.257,4.882,0.211;3.836,3.354,0.341;18.957,15.424,0.458;5.451,10.751,1.349;5.542,19.010,1.325;1.178,17.534,0.431;0.273,3.425,0.463;19.015,5.747,0.436;7.494,4.897,0.348;19.491,14.317,0.228;18.554,1.138,1.294;12.101,16.258,0.257;7.505,10.364,1.179;9.270,4.232,0.362;19.203,13.774,0.244;8.665,9.040,0.222;0.569,15.618,0.296;10.309,18.722,0.206;13.940,13.561,0.444;9.046,13.756,0.323;18.315,0.687,1.192;2.123,12.797,0.439;13.693,13.228,0.760;18.685,14.440,0.384;17.214,1.159,0.363;3.653,19.200,0.225;12.853,8.186,0.402;19.294,9.989,0.496;2.352,10.192,0.346;14.827,14.989,0.269;16.326,19.832,0.318;14.252,16.564,0.370;13.811,11.902,0.406;5.619,4.440,0.617;11.408,19.151,0.342;16.389,10.864,0.675;17.986,11.265,0.494;0.810,16.312,0.444;18.574,10.549,0.677;6.756,9.343,0.254;3.846,19.212,1.214;11.699,17.885,1.369;3.408,11.404,0.773;13.933,8.628,0.227;16.327,0.946,0.894;0.353,0.930,0.388;7.055,9.391,0.403;10.857,0.775,0.853;4.021,9.725,0.486;2.305,18.745,0.381;6.802,6.681,0.493;10.381,16.355,0.259;10.813,4.188,0.646;7.828,0.281,0.366;19.091,10.182,1.386;17.511,13.265,1.014;5.719,4.446,1.956;7.508,15.424,0.406;18.063,1.871,0.705;10.148,13.611,0.496;8.509,11.169,0.218;10.847,14.049,0.409;6.556,2.871,0.664;2.491,5.501,0.271;8.826,2.402,0.353;19.076,5.120,0.611;7.461,1.926,0.259;9.843,3.258,0.276;18.252,13.338,0.930;15.762,12.992,0.723;9.511,0.469,0.333;15.166,14.420,0.763;19.218,12.517,0.938;11.807,5.429,1.026;19.422,0.208,0.300;6.652,1.230,0.492;9.864,15.193,0.307;15.288,2.865,0.213;11.573,15.259,0.202;12.103,7.456,0.293;4.668,6.584,0.307;16.129,3.585,0.808;12.157,12.834,0.382;13.255,15.575,0.274;6.418,5.568,0.994;9.185,1.837,0.390;17.815,12.510,1.009;8.591,14.555,0.849;14.175,7.130,0.482;0.920,4.003,1.107;12.004,15.181,1.008;15.001,5.935,0.430;0.889,14.477,0.938;7.226,11.256,1.635;19.829,14.179,0.203;12.908,7.381,1.117;5.888,10.119,1.028;16.671,12.965,1.281;13.961,7.433,0.413;17.803,11.449,2.313;19.055,9.538,1.262;1.131,17.926,0.453;11.258,17.971,1.211;13.618,16.901,0.351;15.253,19.333,0.299;11.768,14.569,1.243;10.574,4.896,0.487"
0,drone_1,10.5287,10.9986,17.0000,17.0000,"4.879,10.645,0.467;6.240,19.443,0.365;17.646,13.492,0.650;6.224,11.776,1.157;1.399,13.037,0.746;5.184,18.795,0.972;5.816,3.902,0.233;8.845,19.454,0.430;10.041,13.952,0.473;0.956,4.955,1.197;14.899,5.477,0.743;18.266,19.358,0.232;19.344,19.545,0.887;17.649,11.966,0.471;19.604,12.981,0.304;2.247,11.578,0.824;0.704,12.234,0.654;5.973,0.369,0.358;11.380,16.935,0.997;11.079,19.222,0.279;8.677,19.790,0.333;5.039,9.074,0.888;13.146,12.312,0.416;7.883,11.785,0.656;13.146,15.678,0.213;17.064,10.355,1.167;17.257,4.882,0.211;3.836,3.354,0.341;18.957,15.424,0.458;5.451,10.751,1.349;5.542,19.010,1.325;1.178,17.534,0.431;0.273,3.425,0.463;19.015,5.747,0.436;7.494,4.897,0.348;19.491,14.317,0.228;18.554,1.138,1.294;12.101,16.258,0.257;7.505,10.364,1.179;9.270,4.232,0.362;19.203,13.774,0.244;8.665,9.040,0.222;0.569,15.618,0.296;10.309,18.722,0.206;13.940,13.561,0.444;9.046,13.756,0.323;18.315,0.687,1.192;2.123,12.797,0.439;13.693,13.228,0.760;18.685,14.440,0.384;17.214,1.159,0.363;3.653,19.200,0.225;12.853,8.186,0.402;19.294,9.989,0.496;2.352,10.192,0.346;14.827,14.989,0.269;16.326,19.832,0.318;14.252,16.564,0.370;13.811,11.902,0.406;5.619,4.440,0.617;11.408,19.151,0.342;16.389,10.864,0.675;17.986,11.265,0.494;0.810,16.312,0.444;18.574,10.549,0.677;6.756,9.343,0.254;3.846,19.212,1.214;11.699,17.885,1.369;3.408,11.404,0.773;13.933,8.628,0.227;16.327,0.946,0.894;0.353,0.930,0.388;7.055,9.391,0.403;10.857,0.775,0.853;4.021,9.725,0.486;2.305,18.745,0.381;6.802,6.681,0.493;10.381,16.355,0.259;10.813,4.188,0.646;7.828,0.281,0.366;19.091,10.182,1.386;17.511,13.265,1.014;5.719,4.446,1.956;7.508,15.424,0.406;18.063,1.871,0.705;10.148,13.611,0.496;8.509,11.169,0.218;10.847,14.049,0.409;6.556,2.871,0.664;2.491,5.501,0.271;8.826,2.402,0.353;19.076,5.120,0.611;7.461,1.926,0.259;9.843,3.258,0.276;18.252,13.338,0.930;15.762,12.992,0.723;9.511,0.469,0.333;15.166,14.420,0.763;19.218,12.517,0.938;11.807,5.429,1.026;19.422,0.208,0.300;6.652,1.230,0.492;9.864,15.193,0.307;15.288,2.865,0.213;11.573,15.259,0.202;12.103,7.456,0.293;4.668,6.584,0.307;16.129,3.585,0.808;12.157,12.834,0.382;13.255,15.575,0.274;6.418,5.568,0.994;9.185,1.837,0.390;17.815,12.510,1.009;8.591,14.555,0.849;14.175,7.130,0.482;0.920,4.003,1.107;12.004,15.181,1.008;15.001,5.935,0.430;0.889,14.477,0.938;7.226,11.256,1.635;19.829,14.179,0.203;12.908,7.381,1.117;5.888,10.119,1.028;16.671,12.965,1.281;13.961,7.433,0.413;17.803,11.449,2.313;19.055,9.538,1.262;1.131,17.926,0.453;11.258,17.971,1.211;13.618,16.901,0.351;15.253,19.333,0.299;11.768,14.569,1.243;10.574,4.896,0.487"
0,drone_2,2.8206,7.7628,17.0000,17.0000,"4.879,10.645,0.467;6.240,19.443,0.365;17.646,13.492,0.650;6.224,11.776,1.157;1.399,13.037,0.746;5.184,18.795,0.972;5.816,3.902,0.233;8.845,19.454,0.430;10.041,13.952,0.473;0.956,4.955,1.197;14.899,5.477,0.743;18.266,19.358,0.232;19.344,19.545,0.887;17.649,11.966,0.471;19.604,12.981,0.304;2.247,11.578,0.824;0.704,12.234,0.654;5.973,0.369,0.358;11.380,16.935,0.997;11.079,19.222,0.279;8.677,19.790,0.333;5.039,9.074,0.888;13.146,12.312,0.416;7.883,11.785,0.656;13.146,15.678,0.213;17.064,10.355,1.167;17.257,4.882,0.211;3.836,3.354,0.341;18.957,15.424,0.458;5.451,10.751,1.349;5.542,19.010,1.325;1.178,17.534,0.431;0.273,3.425,0.463;19.015,5.747,0.436;7.494,4.897,0.348;19.491,14.317,0.228;18.554,1.138,1.294;12.101,16.258,0.257;7.505,10.364,1.179;9.270,4.232,0.362;19.203,13.774,0.244;8.665,9.040,0.222;0.569,15.618,0.296;10.309,18.722,0.206;13.940,13.561,0.444;9.046,13.756,0.323;18.315,0.687,1.192;2.123,12.797,0.439;13.693,13.228,0.760;18.685,14.440,0.384;17.214,1.159,0.363;3.653,19.200,0.225;12.853,8.186,0.402;19.294,9.989,0.496;2.352,10.192,0.346;14.827,14.989,0.269;16.326,19.832,0.318;14.252,16.564,0.370;13.811,11.902,0.406;5.619,4.440,0.617;11.408,19.151,0.342;16.389,10.864,0.675;17.986,11.265,0.494;0.810,16.312,0.444;18.574,10.549,0.677;6.756,9.343,0.254;3.846,19.212,1.214;11.699,17.885,1.369;3.408,11.404,0.773;13.933,8.628,0.227;16.327,0.946,0.894;0.353,0.930,0.388;7.055,9.391,0.403;10.857,0.775,0.853;4.021,9.725,0.486;2.305,18.745,0.381;6.802,6.681,0.493;10.381,16.355,0.259;10.813,4.188,0.646;7.828,0.281,0.366;19.091,10.182,1.386;17.511,13.265,1.014;5.719,4.446,1.956;7.508,15.424,0.406;18.063,1.871,0.705;10.148,13.611,0.496;8.509,11.169,0.218;10.847,14.049,0.409;6.556,2.871,0.664;2.491,5.501,0.271;8.826,2.402,0.353;19.076,5.120,0.611;7.461,1.926,0.259;9.843,3.258,0.276;18.252,13.338,0.930;15.762,12.992,0.723;9.511,0.469,0.333;15.166,14.420,0.763;19.218,12.517,0.938;11.807,5.429,1.026;19.422,0.208,0.300;6.652,1.230,0.492;9.864,15.193,0.307;15.288,2.865,0.213;11.573,15.259,0.202;12.103,7.456,0.293;4.668,6.584,0.307;16.129,3.585,0.808;12.157,12.834,0.382;13.255,15.575,0.274;6.418,5.568,0.994;9.185,1.837,0.390;17.815,12.510,1.009;8.591,14.555,0.849;14.175,7.130,0.482;0.920,4.003,1.107;12.004,15.181,1.008;15.001,5.935,0.430;0.889,14.477,0.938;7.226,11.256,1.635;19.829,14.179,0.203;12.908,7.381,1.117;5.888,10.119,1.028;16.671,12.965,1.281;13.961,7.433,0.413;17.803,11.449,2.313;19.055,9.538,1.262;1.131,17.926,0.453;11.258,17.971,1.211;13.618,16.901,0.351;15.253,19.333,0.299;11.768,14.569,1.243;10.574,4.896,0.487"
0,drone_3,16.8687,7.0342,17.0000,17.0000,"4.879,10.645,0.467;6.240,19.443,0.365;17.646,13.492,0.650;6.224,11.776,1.157;1.399,13.037,0.746;5.184,18.795,0.972;5.816,3.902,0.233;8.845,19.454,0.430;10.041,13.952,0.473;0.956,4.955,1.197;14.899,5.477,0.743;18.266,19.358,0.232;19.344,19.545,0.887;17.649,11.966,0.471;19.604,12.981,0.304;2.247,11.578,0.824;0.704,12.234,0.654;5.973,0.369,0.358;11.380,16.935,0.997;11.079,19.222,0.279;8.677,19.790,0.333;5.039,9.074,0.888;13.146,12.312,0.416;7.883,11.785,0.656;13.146,15.678,0.213;17.064,10.355,1.167;17.257,4.882,0.211;3.836,3.354,0.341;18.957,15.424,0.458;5.451,10.751,1.349;5.542,19.010,1.325;1.178,17.534,0.431;0.273,3.425,0.463;19.015,5.747,0.436;7.494,4.897,0.348;19.491,14.317,0.228;18.554,1.138,1.294;12.101,16.258,0.257;7.505,10.364,1.179;9.270,4.232,0.362;19.203,13.774,0.244;8.665,9.040,0.222;0.569,15.618,0.296;10.309,18.722,0.206;13.940,13.561,0.444;9.046,13.756,0.323;18.315,0.687,1.192;2.123,12.797,0.439;13.693,13.228,0.760;18.685,14.440,0.384;17.214,1.159,0.363;3.653,19.200,0.225;12.853,8.186,0.402;19.294,9.989,0.496;2.352,10.192,0.346;14.827,14.989,0.269;16.326,19.832,0.318;14.252,16.564,0.370;13.811,11.902,0.406;5.619,4.440,0.617;11.408,19.151,0.342;16.389,10.864,0.675;17.986,11.265,0.494;0.810,16.312,0.444;18.574,10.549,0.677;6.756,9.343,0.254;3.846,19.212,1.214;11.699,17.885,1.369;3.408,11.404,0.773;13.933,8.628,0.227;16.327,0.946,0.894;0.353,0.930,0.388;7.055,9.391,0.403;10.857,0.775,0.853;4.021,9.725,0.486;2.305,18.745,0.381;6.802,6.681,0.493;10.381,16.355,0.259;10.813,4.188,0.646;7.828,0.281,0.366;19.091,10.182,1.386;17.511,13.265,1.014;5.719,4.446,1.956;7.508,15.424,0.406;18.063,1.871,0.705;10.148,13.611,0.496;8.509,11.169,0.218;10.847,14.049,0.409;6.556,2.871,0.664;2.491,5.501,0.271;8.826,2.402,0.353;19.076,5.120,0.611;7.461,1.926,0.259;9.843,3.258,0.276;18.252,13.338,0.930;15.762,12.992,0.723;9.511,0.469,0.333;15.166,14.420,0.763;19.218,12.517,0.938;11.807,5.429,1.026;19.422,0.208,0.300;6.652,1.230,0.492;9.864,15.193,0.307;15.288,2.865,0.213;11.573,15.259,0.202;12.103,7.456,0.293;4.668,6.584,0.307;16.129,3.585,0.808;12.157,12.834,0.382;13.255,15.575,0.274;6.418,5.568,0.994;9.185,1.837,0.390;17.815,12.510,1.009;8.591,14.555,0.849;14.175,7.130,0.482;0.920,4.003,1.107;12.004,15.181,1.008;15.001,5.935,0.430;0.889,14.477,0.938;7.226,11.256,1.635;19.829,14.179,0.203;12.908,7.381,1.117;5.888,10.119,1.028;16.671,12.965,1.281;13.961,7.433,0.413;17.803,11.449,2.313;19.055,9.538,1.262;1.131,17.926,0.453;11.258,17.971,1.211;13.618,16.901,0.351;15.253,19.333,0.299;11.768,14.569,1.243;10.574,4.896,0.487"
0,drone_4,13.3706,2.1539,17.0000,17.0000,"4.879,10.645,0.467;6.240,19.443,0.365;17.646,13.492,0.650;6.224,11.776,1.157;1.399,13.037,0.746;5.184,18.795,0.972;5.816,3.902,0.233;8.845,19.454,0.430;10.041,13.952,0.473;0.956,4.955,1.197;14.899,5.477,0.743;18.266,19.358,0.232;19.344,19.545,0.887;17.649,11.966,0.471;19.604,12.981,0.304;2.247,11.578,0.824;0.704,12.234,0.654;5.973,0.369,0.358;11.380,16.935,0.997;11.079,19.222,0.279;8.677,19.790,0.333;5.039,9.074,0.888;13.146,12.312,0.416;7.883,11.785,0.656;13.146,15.678,0.213;17.064,10.355,1.167;17.257,4.882,0.211;3.836,3.354,0.341;18.957,15.424,0.458;5.451,10.751,1.349;5.542,19.010,1.325;1.178,17.534,0.431;0.273,3.425,0.463;19.015,5.747,0.436;7.494,4.897,0.348;19.491,14.317,0.228;18.554,1.138,1.294;12.101,16.258,0.257;7.505,10.364,1.179;9.270,4.232,0.362;19.203,13.774,0.244;8.665,9.040,0.222;0.569,15.618,0.296;10.309,18.722,0.206;13.940,13.561,0.444;9.046,13.756,0.323;18.315,0.687,1.192;2.123,12.797,0.439;13.693,13.228,0.760;18.685,14.440,0.384;17.214,1.159,0.363;3.653,19.200,0.225;12.853,8.186,0.402;19.294,9.989,0.496;2.352,10.192,0.346;14.827,14.989,0.269;16.326,19.832,0.318;14.252,16.564,0.370;13.811,11.902,0.406;5.619,4.440,0.617;11.408,19.151,0.342;16.389,10.864,0.675;17.986,11.265,0.494;0.810,16.312,0.444;18.574,10.549,0.677;6.756,9.343,0.254;3.846,19.212,1.214;11.699,17.885,1.369;3.408,11.404,0.773;13.933,8.628,0.227;16.327,0.946,0.894;0.353,0.930,0.388;7.055,9.391,0.403;10.857,0.775,0.853;4.021,9.725,0.486;2.305,18.745,0.381;6.802,6.681,0.493;10.381,16.355,0.259;10.813,4.188,0.646;7.828,0.281,0.366;19.091,10.182,1.386;17.511,13.265,1.014;5.719,4.446,1.956;7.508,15.424,0.406;18.063,1.871,0.705;10.148,13.611,0.496;8.509,11.169,0.218;10.847,14.049,0.409;6.556,2.871,0.664;2.491,5.501,0.271;8.826,2.402,0.353;19.076,5.120,0.611;7.461,1.926,0.259;9.843,3.258,0.276;18.252,13.338,0.930;15.762,12.992,0.723;9.511,0.469,0.333;15.166,14.420,0.763;19.218,12.517,0.938;11.807,5.429,1.026;19.422,0.208,0.300;6.652,1.230,0.492;9.864,15.193,0.307;15.288,2.865,0.213;11.573,15.259,0.202;12.103,7.456,0.293;4.668,6.584,0.307;16.129,3.585,0.808;12.157,12.834,0.382;13.255,15.575,0.274;6.418,5.568,0.994;9.185,1.837,0.390;17.815,12.510,1.009;8.591,14.555,0.849;14.175,7.130,0.482;0.920,4.003,1.107;12.004,15.181,1.008;15.001,5.935,0.430;0.889,14.477,0.938;7.226,11.256,1.635;19.829,14.179,0.203;12.908,7.381,1.117;5.888,10.119,1.028;16.671,12.965,1.281;13.961,7.433,0.413;17.803,11.449,2.313;19.055,9.538,1.262;1.131,17.926,0.453;11.258,17.971,1.211;13.618,16.901,0.351;15.253,19.333,0.299;11.768,14.569,1.243;10.574,4.896,0.487"
0,drone_5,9.6707,7.3792,17.0000,17.0000,"4.879,10.645,0.467;6.240,19.443,0.365;17.646,13.492,0.650;6.224,11.776,1.157;1.399,13.037,0.746;5.184,18.795,0.972;5.816,3.902,0.233;8.845,19.454,0.430;10.041,13.952,0.473;0.956,4.955,1.197;14.899,5.477,0.743;18.266,19.358,0.232;19.344,19.545,0.887;17.649,11.966,0.471;19.604,12.981,0.304;2.247,11.578,0.824;0.704,12.234,0.654;5.973,0.369,0.358;11.380,16.935,0.997;11.079,19.222,0.279;8.677,19.790,0.333;5.039,9.074,0.888;13.146,12.312,0.416;7.883,11.785,0.656;13.146,15.678,0.213;17.064,10.355,1.167;17.257,4.882,0.211;3.836,3.354,0.341;18.957,15.424,0.458;5.451,10.751,1.349;5.542,19.010,1.325;1.178,17.534,0.431;0.273,3.425,0.463;19.015,5.747,0.436;7.494,4.897,0.348;19.491,14.317,0.228;18.554,1.138,1.294;12.101,16.258,0.257;7.505,10.364,1.179;9.270,4.232,0.362;19.203,13.774,0.244;8.665,9.040,0.222;0.569,15.618,0.296;10.309,18.722,0.206;13.940,13.561,0.444;9.046,13.756,0.323;18.315,0.687,1.192;2.123,12.797,0.439;13.693,13.228,0.760;18.685,14.440,0.384;17.214,1.159,0.363;3.653,19.200,0.225;12.853,8.186,0.402;19.294,9.989,0.496;2.352,10.192,0.346;14.827,14.989,0.269;16.326,19.832,0.318;14.252,16.564,0.370;13.811,11.902,0.406;5.619,4.440,0.617;11.408,19.151,0.342;16.389,10.864,0.675;17.986,11.265,0.494;0.810,16.312,0.444;18.574,10.549,0.677;6.756,9.343,0.254;3.846,19.212,1.214;11.699,17.885,1.369;3.408,11.404,0.773;13.933,8.628,0.227;16.327,0.946,0.894;0.353,0.930,0.388;7.055,9.391,0.403;10.857,0.775,0.853;4.021,9.725,0.486;2.305,18.745,0.381;6.802,6.681,0.493;10.381,16.355,0.259;10.813,4.188,0.646;7.828,0.281,0.366;19.091,10.182,1.386;17.511,13.265,1.014;5.719,4.446,1.956;7.508,15.424,0.406;18.063,1.871,0.705;10.148,13.611,0.496;8.509,11.169,0.218;10.847,14.049,0.409;6.556,2.871,0.664;2.491,5.501,0.271;8.826,2.402,0.353;19.076,5.120,0.611;7.461,1.926,0.259;9.843,3.258,0.276;18.252,13.338,0.930;15.762,12.992,0.723;9.511,0.469,0.333;15.166,14.420,0.763;19.218,12.517,0.938;11.807,5.429,1.026;19.422,0.208,0.300;6.652,1.230,0.492;9.864,15.193,0.307;15.288,2.865,0.213;11.573,15.259,0.202;12.103,7.456,0.293;4.668,6.584,0.307;16.129,3.585,0.808;12.157,12.834,0.382;13.255,15.575,0.274;6.418,5.568,0.994;9.185,1.837,0.390;17.815,12.510,1.009;8.591,14.555,0.849;14.175,7.130,0.482;0.920,4.003,1.107;12.004,15.181,1.008;15.001,5.935,0.430;0.889,14.477,0.938;7.226,11.256,1.635;19.829,14.179,0.203;12.908,7.381,1.117;5.888,10.119,1.028;16.671,12.965,1.281;13.961,7.433,0.413;17.803,11.449,2.313;19.055,9.538,1.262;1.131,17.926,0.453;11.258,17.971,1.211;13.618,16.901,0.351;15.253,19.333,0.299;11.768,14.569,1.243;10.574,4.896,0.487"
0,drone_6,3.3816,1.3661,17.0000,17.0000,"4.879,10.645,0.467;6.240,19.443,0.365;17.646,13.492,0.650;6.224,11.776,1.157;1.399,13.037,0.746;5.184,18.795,0.972;5.816,3.902,0.233;8.845,19.454,0.430;10.041,13.952,0.473;0.956,4.955,1.197;14.899,5.477,0.743;18.266,19.358,0.232;19.344,19.545,0.887;17.649,11.966,0.471;19.604,12.981,0.304;2.247,11.578,0.824;0.704,12.234,0.654;5.973,0.369,0.358;11.380,16.935,0.997;11.079,19.222,0.279;8.677,19.790,0.333;5.039,9.074,0.888;13.146,12.312,0.416;7.883,11.785,0.656;13.146,15.678,0.213;17.064,10.355,1.167;17.257,4.882,0.211;3.836,3.354,0.341;18.957,15.424,0.458;5.451,10.751,1.349;5.542,19.010,1.325;1.178,17.534,0.431;0.273,3.425,0.463;19.015,5.747,0.436;7.494,4.897,0.348;19.491,14.317,0.228;18.554,1.138,1.294;12.101,16.258,0.257;7.505,10.364,1.179;9.270,4.232,0.362;19.203,13.774,0.244;8.665,9.040,0.222;0.569,15.618,0.296;10.309,18.722,0.206;13.940,13.561,0.444;9.046,13.756,0.323;18.315,0.687,1.192;2.123,12.797,0.439;13.693,13.228,0.760;18.685,14.440,0.384;17.214,1.159,0.363;3.653,19.200,0.225;12.853,8.186,0.402;19.294,9.989,0.496;2.352,10.192,0.346;14.827,14.989,0.269;16.326,19.832,0.318;14.252,16.564,0.370;13.811,11.902,0.406;5.619,4.440,0.617;11.408,19.151,0.342;16.389,10.864,0.675;17.986,11.265,0.494;0.810,16.312,0.444;18.574,10.549,0.677;6.756,9.343,0.254;3.846,19.212,1.214;11.699,17.885,1.369;3.408,11.404,0.773;13.933,8.628,0.227;16.327,0.946,0.894;0.353,0.930,0.388;7.055,9.391,0.403;10.857,0.775,0.853;4.021,9.725,0.486;2.305,18.745,0.381;6.802,6.681,0.493;10.381,16.355,0.259;10.813,4.188,0.646;7.828,0.281,0.366;19.091,10.182,1.386;17.511,13.265,1.014;5.719,4.446,1.956;7.508,15.424,0.406;18.063,1.871,0.705;10.148,13.611,0.496;8.509,11.169,0.218;10.847,14.049,0.409;6.556,2.871,0.664;2.491,5.501,0.271;8.826,2.402,0.353;19.076,5.120,0.611;7.461,1.926,0.259;9.843,3.258,0.276;18.252,13.338,0.930;15.762,12.992,0.723;9.511,0.469,0.333;15.166,14.420,0.763;19.218,12.517,0.938;11.807,5.429,1.026;19.422,0.208,0.300;6.652,1.230,0.492;9.864,15.193,0.307;15.288,2.865,0.213;11.573,15.259,0.202;12.103,7.456,0.293;4.668,6.584,0.307;16.129,3.585,0.808;12.157,12.834,0.382;13.255,15.575,0.274;6.418,5.568,0.994;9.185,1.837,0.390;17.815,12.510,1.009;8.591,14.555,0.849;14.175,7.130,0.482;0.920,4.003,1.107;12.004,15.181,1.008;15.001,5.935,0.430;0.889,14.477,0.938;7.226,11.256,1.635;19.829,14.179,0.203;12.908,7.381,1.117;5.888,10.119,1.028;16.671,12.965,1.281;13.961,7.433,0.413;17.803,11.449,2.313;19.055,9.538,1.262;1.131,17.926,0.453;11.258,17.971,1.211;13.618,16.901,0.351;15.253,19.333,0.299;11.768,14.569,1.243;10.574,4.896,0.487"
0,drone_7,8.0833,17.4568,17.0000,17.0000,"4.879,10.645,0.467;6.240,19.443,0.365;17.646,13.492,0.650;6.224,11.776,1.157;1.399,13.037,0.746;5.184,18.795,0.972;5.816,3.902,0.233;8.845,19.454,0.430;10.041,13.952,0.473;0.956,4.955,1.197;14.899,5.477,0.743;18.266,19.358,0.232;19.344,19.545,0.887;17.649,11.966,0.471;19.604,12.981,0.304;2.247,11.578,0.824;0.704,12.234,0.654;5.973,0.369,0.358;11.380,16.935,0.997;11.079,19.222,0.279;8.677,19.790,0.333;5.039,9.074,0.888;13.146,12.312,0.416;7.883,11.785,0.656;13.146,15.678,0.213;17.064,10.355,1.167;17.257,4.882,0.211;3.836,3.354,0.341;18.957,15.424,0.458;5.451,10.751,1.349;5.542,19.010,1.325;1.178,17.534,0.431;0.273,3.425,0.463;19.015,5.747,0.436;7.494,4.897,0.348;19.491,14.317,0.228;18.554,1.138,1.294;12.101,16.258,0.257;7.505,10.364,1.179;9.270,4.232,0.362;19.203,13.774,0.244;8.665,9.040,0.222;0.569,15.618,0.296;10.309,18.722,0.206;13.940,13.561,0.444;9.046,13.756,0.323;18.315,0.687,1.192;2.123,12.797,0.439;13.693,13.228,0.760;18.685,14.440,0.384;17.214,1.159,0.363;3.653,19.200,0.225;12.853,8.186,0.402;19.294,9.989,0.496;2.352,10.192,0.346;14.827,14.989,0.269;16.326,19.832,0.318;14.252,16.564,0.370;13.811,11.902,0.406;5.619,4.440,0.617;11.408,19.151,0.342;16.389,10.864,0.675;17.986,11.265,0.494;0.810,16.312,0.444;18.574,10.549,0.677;6.756,9.343,0.254;3.846,19.212,1.214;11.699,17.885,1.369;3.408,11.404,0.773;13.933,8.628,0.227;16.327,0.946,0.894;0.353,0.930,0.388;7.055,9.391,0.403;10.857,0.775,0.853;4.021,9.725,0.486;2.305,18.745,0.381;6.802,6.681,0.493;10.381,16.355,0.259;10.813,4.188,0.646;7.828,0.281,0.366;19.091,10.182,1.386;17.511,13.265,1.014;5.719,4.446,1.956;7.508,15.424,0.406;18.063,1.871,0.705;10.148,13.611,0.496;8.509,11.169,0.218;10.847,14.049,0.409;6.556,2.871,0.664;2.491,5.501,0.271;8.826,2.402,0.353;19.076,5.120,0.611;7.461,1.926,0.259;9.843,3.258,0.276;18.252,13.338,0.930;15.762,12.992,0.723;9.511,0.469,0.333;15.166,14.420,0.763;19.218,12.517,0.938;11.807,5.429,1.026;19.422,0.208,0.300;6.652,1.230,0.492;9.864,15.193,0.307;15.288,2.865,0.213;11.573,15.259,0.202;12.103,7.456,0.293;4.668,6.584,0.307;16.129,3.585,0.808;12.157,12.834,0.382;13.255,15.575,0.274;6.418,5.568,0.994;9.185,1.837,0.390;17.815,12.510,1.009;8.591,14.555,0.849;14.175,7.130,0.482;0.920,4.003,1.107;12.004,15.181,1.008;15.001,5.935,0.430;0.889,14.477,0.938;7.226,11.256,1.635;19.829,14.179,0.203;12.908,7.381,1.117;5.888,10.119,1.028;16.671,12.965,1.281;13.961,7.433,0.413;17.803,11.449,2.313;19.055,9.538,1.262;1.131,17.926,0.453;11.258,17.971,1.211;13.618,16.901,0.351;15.253,19.333,0.299;11.768,14.569,1.243;10.574,4.896,0.487"
