Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,12.362,13.673,12.570,1.079,"15.919039369945754,14.486779969800862,0.6514033779652476;14.981199454668374,11.734623265400915,2.3663643039239943;0.8428083676364002,14.555156601883695,0.2326442183548983;18.40958967291805,2.311982016301196,0.7781947382424957;18.304849793803054,1.1590988593523732,0.26914817486901715;6.247108853081567,13.099513517854398,2.4506400047739705;4.480728615249042,8.077791670460996,0.32950470189829345;6.547461824827225,14.338942416336419,0.39088502929002716;8.775599502537114,9.964886282330022,0.31574919724038747;18.89450482758113,5.960413820943797,0.2749431724083299;8.724555841111254,16.226422217765855,0.7381722578304022;9.910303234678137,15.183423629446867,1.3731093966518078;7.614488767827348,11.039105655829614,2.258677412279295;19.46834876251127,19.246018247554584,0.46695073061229914;3.2349701895533927,10.845429475308018,0.44749588811356106;4.918551574917784,9.931550119305456,2.180020033045516"
0,drone_1,12.460,13.053,12.570,1.079,"15.919039369945754,14.486779969800862,0.6514033779652476;14.981199454668374,11.734623265400915,2.3663643039239943;0.8428083676364002,14.555156601883695,0.2326442183548983;18.40958967291805,2.311982016301196,0.7781947382424957;18.304849793803054,1.1590988593523732,0.26914817486901715;6.247108853081567,13.099513517854398,2.4506400047739705;4.480728615249042,8.077791670460996,0.32950470189829345;6.547461824827225,14.338942416336419,0.39088502929002716;8.775599502537114,9.964886282330022,0.31574919724038747;18.89450482758113,5.960413820943797,0.2749431724083299;8.724555841111254,16.226422217765855,0.7381722578304022;9.910303234678137,15.183423629446867,1.3731093966518078;7.614488767827348,11.039105655829614,2.258677412279295;19.46834876251127,19.246018247554584,0.46695073061229914;3.2349701895533927,10.845429475308018,0.44749588811356106;4.918551574917784,9.931550119305456,2.180020033045516"
0,drone_2,11.680,13.831,12.570,1.079,"15.919039369945754,14.486779969800862,0.6514033779652476;14.981199454668374,11.734623265400915,2.3663643039239943;0.8428083676364002,14.555156601883695,0.2326442183548983;18.40958967291805,2.311982016301196,0.7781947382424957;18.304849793803054,1.1590988593523732,0.26914817486901715;6.247108853081567,13.099513517854398,2.4506400047739705;4.480728615249042,8.077791670460996,0.32950470189829345;6.547461824827225,14.338942416336419,0.39088502929002716;8.775599502537114,9.964886282330022,0.31574919724038747;18.89450482758113,5.960413820943797,0.2749431724083299;8.724555841111254,16.226422217765855,0.7381722578304022;9.910303234678137,15.183423629446867,1.3731093966518078;7.614488767827348,11.039105655829614,2.258677412279295;19.46834876251127,19.246018247554584,0.46695073061229914;3.2349701895533927,10.845429475308018,0.44749588811356106;4.918551574917784,9.931550119305456,2.180020033045516"
0,drone_3,12.900,15.178,12.570,1.079,"15.919039369945754,14.486779969800862,0.6514033779652476;14.981199454668374,11.734623265400915,2.3663643039239943;0.8428083676364002,14.555156601883695,0.2326442183548983;18.40958967291805,2.311982016301196,0.7781947382424957;18.304849793803054,1.1590988593523732,0.26914817486901715;6.247108853081567,13.099513517854398,2.4506400047739705;4.480728615249042,8.077791670460996,0.32950470189829345;6.547461824827225,14.338942416336419,0.39088502929002716;8.775599502537114,9.964886282330022,0.31574919724038747;18.89450482758113,5.960413820943797,0.2749431724083299;8.724555841111254,16.226422217765855,0.7381722578304022;9.910303234678137,15.183423629446867,1.3731093966518078;7.614488767827348,11.039105655829614,2.258677412279295;19.46834876251127,19.246018247554584,0.46695073061229914;3.2349701895533927,10.845429475308018,0.44749588811356106;4.918551574917784,9.931550119305456,2.180020033045516"
0,drone_4,10.993,13.483,12.570,1.079,"15.919039369945754,14.486779969800862,0.6514033779652476;14.981199454668374,11.734623265400915,2.3663643039239943;0.8428083676364002,14.555156601883695,0.2326442183548983;18.40958967291805,2.311982016301196,0.7781947382424957;18.304849793803054,1.1590988593523732,0.26914817486901715;6.247108853081567,13.099513517854398,2.4506400047739705;4.480728615249042,8.077791670460996,0.32950470189829345;6.547461824827225,14.338942416336419,0.39088502929002716;8.775599502537114,9.964886282330022,0.31574919724038747;18.89450482758113,5.960413820943797,0.2749431724083299;8.724555841111254,16.226422217765855,0.7381722578304022;9.910303234678137,15.183423629446867,1.3731093966518078;7.614488767827348,11.039105655829614,2.258677412279295;19.46834876251127,19.246018247554584,0.46695073061229914;3.2349701895533927,10.845429475308018,0.44749588811356106;4.918551574917784,9.931550119305456,2.180020033045516"
0,drone_5,12.968,13.654,12.570,1.079,"15.919039369945754,14.486779969800862,0.6514033779652476;14.981199454668374,11.734623265400915,2.3663643039239943;0.8428083676364002,14.555156601883695,0.2326442183548983;18.40958967291805,2.311982016301196,0.7781947382424957;18.304849793803054,1.1590988593523732,0.26914817486901715;6.247108853081567,13.099513517854398,2.4506400047739705;4.480728615249042,8.077791670460996,0.32950470189829345;6.547461824827225,14.338942416336419,0.39088502929002716;8.775599502537114,9.964886282330022,0.31574919724038747;18.89450482758113,5.960413820943797,0.2749431724083299;8.724555841111254,16.226422217765855,0.7381722578304022;9.910303234678137,15.183423629446867,1.3731093966518078;7.614488767827348,11.039105655829614,2.258677412279295;19.46834876251127,19.246018247554584,0.46695073061229914;3.2349701895533927,10.845429475308018,0.44749588811356106;4.918551574917784,9.931550119305456,2.180020033045516"
0,drone_6,11.488,15.423,12.570,1.079,"15.919039369945754,14.486779969800862,0.6514033779652476;14.981199454668374,11.734623265400915,2.3663643039239943;0.8428083676364002,14.555156601883695,0.2326442183548983;18.40958967291805,2.311982016301196,0.7781947382424957;18.304849793803054,1.1590988593523732,0.26914817486901715;6.247108853081567,13.099513517854398,2.4506400047739705;4.480728615249042,8.077791670460996,0.32950470189829345;6.547461824827225,14.338942416336419,0.39088502929002716;8.775599502537114,9.964886282330022,0.31574919724038747;18.89450482758113,5.960413820943797,0.2749431724083299;8.724555841111254,16.226422217765855,0.7381722578304022;9.910303234678137,15.183423629446867,1.3731093966518078;7.614488767827348,11.039105655829614,2.258677412279295;19.46834876251127,19.246018247554584,0.46695073061229914;3.2349701895533927,10.845429475308018,0.44749588811356106;4.918551574917784,9.931550119305456,2.180020033045516"
0,drone_7,11.419,12.910,12.570,1.079,"15.919039369945754,14.486779969800862,0.6514033779652476;14.981199454668374,11.734623265400915,2.3663643039239943;0.8428083676364002,14.555156601883695,0.2326442183548983;18.40958967291805,2.311982016301196,0.7781947382424957;18.304849793803054,1.1590988593523732,0.26914817486901715;6.247108853081567,13.099513517854398,2.4506400047739705;4.480728615249042,8.077791670460996,0.32950470189829345;6.547461824827225,14.338942416336419,0.39088502929002716;8.775599502537114,9.964886282330022,0.31574919724038747;18.89450482758113,5.960413820943797,0.2749431724083299;8.724555841111254,16.226422217765855,0.7381722578304022;9.910303234678137,15.183423629446867,1.3731093966518078;7.614488767827348,11.039105655829614,2.258677412279295;19.46834876251127,19.246018247554584,0.46695073061229914;3.2349701895533927,10.845429475308018,0.44749588811356106;4.918551574917784,9.931550119305456,2.180020033045516"
0,drone_8,12.271,15.676,12.570,1.079,"15.919039369945754,14.486779969800862,0.6514033779652476;14.981199454668374,11.734623265400915,2.3663643039239943;0.8428083676364002,14.555156601883695,0.2326442183548983;18.40958967291805,2.311982016301196,0.7781947382424957;18.304849793803054,1.1590988593523732,0.26914817486901715;6.247108853081567,13.099513517854398,2.4506400047739705;4.480728615249042,8.077791670460996,0.32950470189829345;6.547461824827225,14.338942416336419,0.39088502929002716;8.775599502537114,9.964886282330022,0.31574919724038747;18.89450482758113,5.960413820943797,0.2749431724083299;8.724555841111254,16.226422217765855,0.7381722578304022;9.910303234678137,15.183423629446867,1.3731093966518078;7.614488767827348,11.039105655829614,2.258677412279295;19.46834876251127,19.246018247554584,0.46695073061229914;3.2349701895533927,10.845429475308018,0.44749588811356106;4.918551574917784,9.931550119305456,2.180020033045516"
0,drone_9,11.481,14.764,12.570,1.079,"15.919039369945754,14.486779969800862,0.6514033779652476;14.981199454668374,11.734623265400915,2.3663643039239943;0.8428083676364002,14.555156601883695,0.2326442183548983;18.40958967291805,2.311982016301196,0.7781947382424957;18.304849793803054,1.1590988593523732,0.26914817486901715;6.247108853081567,13.099513517854398,2.4506400047739705;4.480728615249042,8.077791670460996,0.32950470189829345;6.547461824827225,14.338942416336419,0.39088502929002716;8.775599502537114,9.964886282330022,0.31574919724038747;18.89450482758113,5.960413820943797,0.2749431724083299;8.724555841111254,16.226422217765855,0.7381722578304022;9.910303234678137,15.183423629446867,1.3731093966518078;7.614488767827348,11.039105655829614,2.258677412279295;19.46834876251127,19.246018247554584,0.46695073061229914;3.2349701895533927,10.845429475308018,0.44749588811356106;4.918551574917784,9.931550119305456,2.180020033045516"
