Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
0,drone_0,6.2516,18.1370,17.0000,17.0000,"3.671,2.043,0.404;1.162,4.741,1.018;12.800,3.845,0.760;3.077,2.045,0.222;15.111,11.690,0.726;17.370,8.941,1.845;15.161,10.281,0.790;12.663,8.523,0.372;17.499,8.394,1.717;19.354,7.912,1.050;16.703,2.944,0.399;19.277,2.843,0.845;18.546,3.973,0.770;4.228,1.091,1.925;14.009,18.058,0.903;15.132,14.773,0.494;1.602,2.220,0.255;9.342,12.243,0.615;1.323,2.514,0.951;8.815,8.612,0.323;2.636,2.859,0.608;19.140,18.016,0.263;10.320,11.413,1.122;12.644,9.866,0.815;11.279,12.315,0.472;19.539,16.471,0.407;11.321,6.865,1.252;19.404,4.155,0.417;5.359,7.848,0.429;12.920,17.097,0.969;10.234,16.867,0.381;6.881,1.514,0.245;19.427,11.658,0.882;3.249,2.548,1.336;4.639,4.086,0.255;18.848,12.896,0.279;12.228,15.664,2.009;1.845,7.515,0.377;19.785,6.015,0.244;1.722,5.767,0.820;2.523,5.011,1.642;18.378,14.777,0.470;9.380,10.618,1.836;10.611,16.749,0.475;14.184,8.267,0.413;19.825,16.891,0.201;1.133,7.230,0.341;12.115,19.152,0.392;16.268,1.861,0.410;11.923,3.764,0.775;14.791,18.496,0.478;19.491,15.900,0.438;13.249,10.928,0.378;12.332,18.875,1.225;13.634,12.697,0.230;11.086,12.781,0.276;3.999,3.553,0.281;11.192,18.940,1.315;2.424,2.813,1.341;1.578,15.196,0.242;15.261,12.159,1.698;10.819,12.533,0.439;17.640,12.738,1.189;13.975,15.120,1.171;11.046,8.138,0.365;12.250,4.003,1.207;14.228,16.733,0.433;0.333,2.193,0.410;4.625,1.965,1.580;17.246,10.165,1.386;13.802,18.741,1.351;11.984,15.541,1.860;0.414,14.858,0.424;10.417,14.223,1.132;19.022,9.362,0.832;14.233,17.251,0.381;13.809,10.751,0.327;12.032,6.764,0.953;17.824,1.632,2.307"
0,drone_1,6.7664,12.9753,17.0000,17.0000,"3.671,2.043,0.404;1.162,4.741,1.018;12.800,3.845,0.760;3.077,2.045,0.222;15.111,11.690,0.726;17.370,8.941,1.845;15.161,10.281,0.790;12.663,8.523,0.372;17.499,8.394,1.717;19.354,7.912,1.050;16.703,2.944,0.399;19.277,2.843,0.845;18.546,3.973,0.770;4.228,1.091,1.925;14.009,18.058,0.903;15.132,14.773,0.494;1.602,2.220,0.255;9.342,12.243,0.615;1.323,2.514,0.951;8.815,8.612,0.323;2.636,2.859,0.608;19.140,18.016,0.263;10.320,11.413,1.122;12.644,9.866,0.815;11.279,12.315,0.472;19.539,16.471,0.407;11.321,6.865,1.252;19.404,4.155,0.417;5.359,7.848,0.429;12.920,17.097,0.969;10.234,16.867,0.381;6.881,1.514,0.245;19.427,11.658,0.882;3.249,2.548,1.336;4.639,4.086,0.255;18.848,12.896,0.279;12.228,15.664,2.009;1.845,7.515,0.377;19.785,6.015,0.244;1.722,5.767,0.820;2.523,5.011,1.642;18.378,14.777,0.470;9.380,10.618,1.836;10.611,16.749,0.475;14.184,8.267,0.413;19.825,16.891,0.201;1.133,7.230,0.341;12.115,19.152,0.392;16.268,1.861,0.410;11.923,3.764,0.775;14.791,18.496,0.478;19.491,15.900,0.438;13.249,10.928,0.378;12.332,18.875,1.225;13.634,12.697,0.230;11.086,12.781,0.276;3.999,3.553,0.281;11.192,18.940,1.315;2.424,2.813,1.341;1.578,15.196,0.242;15.261,12.159,1.698;10.819,12.533,0.439;17.640,12.738,1.189;13.975,15.120,1.171;11.046,8.138,0.365;12.250,4.003,1.207;14.228,16.733,0.433;0.333,2.193,0.410;4.625,1.965,1.580;17.246,10.165,1.386;13.802,18.741,1.351;11.984,15.541,1.860;0.414,14.858,0.424;10.417,14.223,1.132;19.022,9.362,0.832;14.233,17.251,0.381;13.809,10.751,0.327;12.032,6.764,0.953;17.824,1.632,2.307"
0,drone_2,7.4623,14.8489,17.0000,17.0000,"3.671,2.043,0.404;1.162,4.741,1.018;12.800,3.845,0.760;3.077,2.045,0.222;15.111,11.690,0.726;17.370,8.941,1.845;15.161,10.281,0.790;12.663,8.523,0.372;17.499,8.394,1.717;19.354,7.912,1.050;16.703,2.944,0.399;19.277,2.843,0.845;18.546,3.973,0.770;4.228,1.091,1.925;14.009,18.058,0.903;15.132,14.773,0.494;1.602,2.220,0.255;9.342,12.243,0.615;1.323,2.514,0.951;8.815,8.612,0.323;2.636,2.859,0.608;19.140,18.016,0.263;10.320,11.413,1.122;12.644,9.866,0.815;11.279,12.315,0.472;19.539,16.471,0.407;11.321,6.865,1.252;19.404,4.155,0.417;5.359,7.848,0.429;12.920,17.097,0.969;10.234,16.867,0.381;6.881,1.514,0.245;19.427,11.658,0.882;3.249,2.548,1.336;4.639,4.086,0.255;18.848,12.896,0.279;12.228,15.664,2.009;1.845,7.515,0.377;19.785,6.015,0.244;1.722,5.767,0.820;2.523,5.011,1.642;18.378,14.777,0.470;9.380,10.618,1.836;10.611,16.749,0.475;14.184,8.267,0.413;19.825,16.891,0.201;1.133,7.230,0.341;12.115,19.152,0.392;16.268,1.861,0.410;11.923,3.764,0.775;14.791,18.496,0.478;19.491,15.900,0.438;13.249,10.928,0.378;12.332,18.875,1.225;13.634,12.697,0.230;11.086,12.781,0.276;3.999,3.553,0.281;11.192,18.940,1.315;2.424,2.813,1.341;1.578,15.196,0.242;15.261,12.159,1.698;10.819,12.533,0.439;17.640,12.738,1.189;13.975,15.120,1.171;11.046,8.138,0.365;12.250,4.003,1.207;14.228,16.733,0.433;0.333,2.193,0.410;4.625,1.965,1.580;17.246,10.165,1.386;13.802,18.741,1.351;11.984,15.541,1.860;0.414,14.858,0.424;10.417,14.223,1.132;19.022,9.362,0.832;14.233,17.251,0.381;13.809,10.751,0.327;12.032,6.764,0.953;17.824,1.632,2.307"
0,drone_3,6.3994,5.3791,17.0000,17.0000,"3.671,2.043,0.404;1.162,4.741,1.018;12.800,3.845,0.760;3.077,2.045,0.222;15.111,11.690,0.726;17.370,8.941,1.845;15.161,10.281,0.790;12.663,8.523,0.372;17.499,8.394,1.717;19.354,7.912,1.050;16.703,2.944,0.399;19.277,2.843,0.845;18.546,3.973,0.770;4.228,1.091,1.925;14.009,18.058,0.903;15.132,14.773,0.494;1.602,2.220,0.255;9.342,12.243,0.615;1.323,2.514,0.951;8.815,8.612,0.323;2.636,2.859,0.608;19.140,18.016,0.263;10.320,11.413,1.122;12.644,9.866,0.815;11.279,12.315,0.472;19.539,16.471,0.407;11.321,6.865,1.252;19.404,4.155,0.417;5.359,7.848,0.429;12.920,17.097,0.969;10.234,16.867,0.381;6.881,1.514,0.245;19.427,11.658,0.882;3.249,2.548,1.336;4.639,4.086,0.255;18.848,12.896,0.279;12.228,15.664,2.009;1.845,7.515,0.377;19.785,6.015,0.244;1.722,5.767,0.820;2.523,5.011,1.642;18.378,14.777,0.470;9.380,10.618,1.836;10.611,16.749,0.475;14.184,8.267,0.413;19.825,16.891,0.201;1.133,7.230,0.341;12.115,19.152,0.392;16.268,1.861,0.410;11.923,3.764,0.775;14.791,18.496,0.478;19.491,15.900,0.438;13.249,10.928,0.378;12.332,18.875,1.225;13.634,12.697,0.230;11.086,12.781,0.276;3.999,3.553,0.281;11.192,18.940,1.315;2.424,2.813,1.341;1.578,15.196,0.242;15.261,12.159,1.698;10.819,12.533,0.439;17.640,12.738,1.189;13.975,15.120,1.171;11.046,8.138,0.365;12.250,4.003,1.207;14.228,16.733,0.433;0.333,2.193,0.410;4.625,1.965,1.580;17.246,10.165,1.386;13.802,18.741,1.351;11.984,15.541,1.860;0.414,14.858,0.424;10.417,14.223,1.132;19.022,9.362,0.832;14.233,17.251,0.381;13.809,10.751,0.327;12.032,6.764,0.953;17.824,1.632,2.307"
0,drone_4,9.0473,2.3295,17.0000,17.0000,"3.671,2.043,0.404;1.162,4.741,1.018;12.800,3.845,0.760;3.077,2.045,0.222;15.111,11.690,0.726;17.370,8.941,1.845;15.161,10.281,0.790;12.663,8.523,0.372;17.499,8.394,1.717;19.354,7.912,1.050;16.703,2.944,0.399;19.277,2.843,0.845;18.546,3.973,0.770;4.228,1.091,1.925;14.009,18.058,0.903;15.132,14.773,0.494;1.602,2.220,0.255;9.342,12.243,0.615;1.323,2.514,0.951;8.815,8.612,0.323;2.636,2.859,0.608;19.140,18.016,0.263;10.320,11.413,1.122;12.644,9.866,0.815;11.279,12.315,0.472;19.539,16.471,0.407;11.321,6.865,1.252;19.404,4.155,0.417;5.359,7.848,0.429;12.920,17.097,0.969;10.234,16.867,0.381;6.881,1.514,0.245;19.427,11.658,0.882;3.249,2.548,1.336;4.639,4.086,0.255;18.848,12.896,0.279;12.228,15.664,2.009;1.845,7.515,0.377;19.785,6.015,0.244;1.722,5.767,0.820;2.523,5.011,1.642;18.378,14.777,0.470;9.380,10.618,1.836;10.611,16.749,0.475;14.184,8.267,0.413;19.825,16.891,0.201;1.133,7.230,0.341;12.115,19.152,0.392;16.268,1.861,0.410;11.923,3.764,0.775;14.791,18.496,0.478;19.491,15.900,0.438;13.249,10.928,0.378;12.332,18.875,1.225;13.634,12.697,0.230;11.086,12.781,0.276;3.999,3.553,0.281;11.192,18.940,1.315;2.424,2.813,1.341;1.578,15.196,0.242;15.261,12.159,1.698;10.819,12.533,0.439;17.640,12.738,1.189;13.975,15.120,1.171;11.046,8.138,0.365;12.250,4.003,1.207;14.228,16.733,0.433;0.333,2.193,0.410;4.625,1.965,1.580;17.246,10.165,1.386;13.802,18.741,1.351;11.984,15.541,1.860;0.414,14.858,0.424;10.417,14.223,1.132;19.022,9.362,0.832;14.233,17.251,0.381;13.809,10.751,0.327;12.032,6.764,0.953;17.824,1.632,2.307"
0,drone_5,3.2522,13.6822,17.0000,17.0000,"3.671,2.043,0.404;1.162,4.741,1.018;12.800,3.845,0.760;3.077,2.045,0.222;15.111,11.690,0.726;17.370,8.941,1.845;15.161,10.281,0.790;12.663,8.523,0.372;17.499,8.394,1.717;19.354,7.912,1.050;16.703,2.944,0.399;19.277,2.843,0.845;18.546,3.973,0.770;4.228,1.091,1.925;14.009,18.058,0.903;15.132,14.773,0.494;1.602,2.220,0.255;9.342,12.243,0.615;1.323,2.514,0.951;8.815,8.612,0.323;2.636,2.859,0.608;19.140,18.016,0.263;10.320,11.413,1.122;12.644,9.866,0.815;11.279,12.315,0.472;19.539,16.471,0.407;11.321,6.865,1.252;19.404,4.155,0.417;5.359,7.848,0.429;12.920,17.097,0.969;10.234,16.867,0.381;6.881,1.514,0.245;19.427,11.658,0.882;3.249,2.548,1.336;4.639,4.086,0.255;18.848,12.896,0.279;12.228,15.664,2.009;1.845,7.515,0.377;19.785,6.015,0.244;1.722,5.767,0.820;2.523,5.011,1.642;18.378,14.777,0.470;9.380,10.618,1.836;10.611,16.749,0.475;14.184,8.267,0.413;19.825,16.891,0.201;1.133,7.230,0.341;12.115,19.152,0.392;16.268,1.861,0.410;11.923,3.764,0.775;14.791,18.496,0.478;19.491,15.900,0.438;13.249,10.928,0.378;12.332,18.875,1.225;13.634,12.697,0.230;11.086,12.781,0.276;3.999,3.553,0.281;11.192,18.940,1.315;2.424,2.813,1.341;1.578,15.196,0.242;15.261,12.159,1.698;10.819,12.533,0.439;17.640,12.738,1.189;13.975,15.120,1.171;11.046,8.138,0.365;12.250,4.003,1.207;14.228,16.733,0.433;0.333,2.193,0.410;4.625,1.965,1.580;17.246,10.165,1.386;13.802,18.741,1.351;11.984,15.541,1.860;0.414,14.858,0.424;10.417,14.223,1.132;19.022,9.362,0.832;14.233,17.251,0.381;13.809,10.751,0.327;12.032,6.764,0.953;17.824,1.632,2.307"
0,drone_6,15.5572,5.2332,17.0000,17.0000,"3.671,2.043,0.404;1.162,4.741,1.018;12.800,3.845,0.760;3.077,2.045,0.222;15.111,11.690,0.726;17.370,8.941,1.845;15.161,10.281,0.790;12.663,8.523,0.372;17.499,8.394,1.717;19.354,7.912,1.050;16.703,2.944,0.399;19.277,2.843,0.845;18.546,3.973,0.770;4.228,1.091,1.925;14.009,18.058,0.903;15.132,14.773,0.494;1.602,2.220,0.255;9.342,12.243,0.615;1.323,2.514,0.951;8.815,8.612,0.323;2.636,2.859,0.608;19.140,18.016,0.263;10.320,11.413,1.122;12.644,9.866,0.815;11.279,12.315,0.472;19.539,16.471,0.407;11.321,6.865,1.252;19.404,4.155,0.417;5.359,7.848,0.429;12.920,17.097,0.969;10.234,16.867,0.381;6.881,1.514,0.245;19.427,11.658,0.882;3.249,2.548,1.336;4.639,4.086,0.255;18.848,12.896,0.279;12.228,15.664,2.009;1.845,7.515,0.377;19.785,6.015,0.244;1.722,5.767,0.820;2.523,5.011,1.642;18.378,14.777,0.470;9.380,10.618,1.836;10.611,16.749,0.475;14.184,8.267,0.413;19.825,16.891,0.201;1.133,7.230,0.341;12.115,19.152,0.392;16.268,1.861,0.410;11.923,3.764,0.775;14.791,18.496,0.478;19.491,15.900,0.438;13.249,10.928,0.378;12.332,18.875,1.225;13.634,12.697,0.230;11.086,12.781,0.276;3.999,3.553,0.281;11.192,18.940,1.315;2.424,2.813,1.341;1.578,15.196,0.242;15.261,12.159,1.698;10.819,12.533,0.439;17.640,12.738,1.189;13.975,15.120,1.171;11.046,8.138,0.365;12.250,4.003,1.207;14.228,16.733,0.433;0.333,2.193,0.410;4.625,1.965,1.580;17.246,10.165,1.386;13.802,18.741,1.351;11.984,15.541,1.860;0.414,14.858,0.424;10.417,14.223,1.132;19.022,9.362,0.832;14.233,17.251,0.381;13.809,10.751,0.327;12.032,6.764,0.953;17.824,1.632,2.307"
0,drone_7,2.2568,16.9668,17.0000,17.0000,"3.671,2.043,0.404;1.162,4.741,1.018;12.800,3.845,0.760;3.077,2.045,0.222;15.111,11.690,0.726;17.370,8.941,1.845;15.161,10.281,0.790;12.663,8.523,0.372;17.499,8.394,1.717;19.354,7.912,1.050;16.703,2.944,0.399;19.277,2.843,0.845;18.546,3.973,0.770;4.228,1.091,1.925;14.009,18.058,0.903;15.132,14.773,0.494;1.602,2.220,0.255;9.342,12.243,0.615;1.323,2.514,0.951;8.815,8.612,0.323;2.636,2.859,0.608;19.140,18.016,0.263;10.320,11.413,1.122;12.644,9.866,0.815;11.279,12.315,0.472;19.539,16.471,0.407;11.321,6.865,1.252;19.404,4.155,0.417;5.359,7.848,0.429;12.920,17.097,0.969;10.234,16.867,0.381;6.881,1.514,0.245;19.427,11.658,0.882;3.249,2.548,1.336;4.639,4.086,0.255;18.848,12.896,0.279;12.228,15.664,2.009;1.845,7.515,0.377;19.785,6.015,0.244;1.722,5.767,0.820;2.523,5.011,1.642;18.378,14.777,0.470;9.380,10.618,1.836;10.611,16.749,0.475;14.184,8.267,0.413;19.825,16.891,0.201;1.133,7.230,0.341;12.115,19.152,0.392;16.268,1.861,0.410;11.923,3.764,0.775;14.791,18.496,0.478;19.491,15.900,0.438;13.249,10.928,0.378;12.332,18.875,1.225;13.634,12.697,0.230;11.086,12.781,0.276;3.999,3.553,0.281;11.192,18.940,1.315;2.424,2.813,1.341;1.578,15.196,0.242;15.261,12.159,1.698;10.819,12.533,0.439;17.640,12.738,1.189;13.975,15.120,1.171;11.046,8.138,0.365;12.250,4.003,1.207;14.228,16.733,0.433;0.333,2.193,0.410;4.625,1.965,1.580;17.246,10.165,1.386;13.802,18.741,1.351;11.984,15.541,1.860;0.414,14.858,0.424;10.417,14.223,1.132;19.022,9.362,0.832;14.233,17.251,0.381;13.809,10.751,0.327;12.032,6.764,0.953;17.824,1.632,2.307"
0,drone_8,14.7383,6.1799,17.0000,17.0000,"3.671,2.043,0.404;1.162,4.741,1.018;12.800,3.845,0.760;3.077,2.045,0.222;15.111,11.690,0.726;17.370,8.941,1.845;15.161,10.281,0.790;12.663,8.523,0.372;17.499,8.394,1.717;19.354,7.912,1.050;16.703,2.944,0.399;19.277,2.843,0.845;18.546,3.973,0.770;4.228,1.091,1.925;14.009,18.058,0.903;15.132,14.773,0.494;1.602,2.220,0.255;9.342,12.243,0.615;1.323,2.514,0.951;8.815,8.612,0.323;2.636,2.859,0.608;19.140,18.016,0.263;10.320,11.413,1.122;12.644,9.866,0.815;11.279,12.315,0.472;19.539,16.471,0.407;11.321,6.865,1.252;19.404,4.155,0.417;5.359,7.848,0.429;12.920,17.097,0.969;10.234,16.867,0.381;6.881,1.514,0.245;19.427,11.658,0.882;3.249,2.548,1.336;4.639,4.086,0.255;18.848,12.896,0.279;12.228,15.664,2.009;1.845,7.515,0.377;19.785,6.015,0.244;1.722,5.767,0.820;2.523,5.011,1.642;18.378,14.777,0.470;9.380,10.618,1.836;10.611,16.749,0.475;14.184,8.267,0.413;19.825,16.891,0.201;1.133,7.230,0.341;12.115,19.152,0.392;16.268,1.861,0.410;11.923,3.764,0.775;14.791,18.496,0.478;19.491,15.900,0.438;13.249,10.928,0.378;12.332,18.875,1.225;13.634,12.697,0.230;11.086,12.781,0.276;3.999,3.553,0.281;11.192,18.940,1.315;2.424,2.813,1.341;1.578,15.196,0.242;15.261,12.159,1.698;10.819,12.533,0.439;17.640,12.738,1.189;13.975,15.120,1.171;11.046,8.138,0.365;12.250,4.003,1.207;14.228,16.733,0.433;0.333,2.193,0.410;4.625,1.965,1.580;17.246,10.165,1.386;13.802,18.741,1.351;11.984,15.541,1.860;0.414,14.858,0.424;10.417,14.223,1.132;19.022,9.362,0.832;14.233,17.251,0.381;13.809,10.751,0.327;12.032,6.764,0.953;17.824,1.632,2.307"
0,drone_9,3.4686,9.8449,17.0000,17.0000,"3.671,2.043,0.404;1.162,4.741,1.018;12.800,3.845,0.760;3.077,2.045,0.222;15.111,11.690,0.726;17.370,8.941,1.845;15.161,10.281,0.790;12.663,8.523,0.372;17.499,8.394,1.717;19.354,7.912,1.050;16.703,2.944,0.399;19.277,2.843,0.845;18.546,3.973,0.770;4.228,1.091,1.925;14.009,18.058,0.903;15.132,14.773,0.494;1.602,2.220,0.255;9.342,12.243,0.615;1.323,2.514,0.951;8.815,8.612,0.323;2.636,2.859,0.608;19.140,18.016,0.263;10.320,11.413,1.122;12.644,9.866,0.815;11.279,12.315,0.472;19.539,16.471,0.407;11.321,6.865,1.252;19.404,4.155,0.417;5.359,7.848,0.429;12.920,17.097,0.969;10.234,16.867,0.381;6.881,1.514,0.245;19.427,11.658,0.882;3.249,2.548,1.336;4.639,4.086,0.255;18.848,12.896,0.279;12.228,15.664,2.009;1.845,7.515,0.377;19.785,6.015,0.244;1.722,5.767,0.820;2.523,5.011,1.642;18.378,14.777,0.470;9.380,10.618,1.836;10.611,16.749,0.475;14.184,8.267,0.413;19.825,16.891,0.201;1.133,7.230,0.341;12.115,19.152,0.392;16.268,1.861,0.410;11.923,3.764,0.775;14.791,18.496,0.478;19.491,15.900,0.438;13.249,10.928,0.378;12.332,18.875,1.225;13.634,12.697,0.230;11.086,12.781,0.276;3.999,3.553,0.281;11.192,18.940,1.315;2.424,2.813,1.341;1.578,15.196,0.242;15.261,12.159,1.698;10.819,12.533,0.439;17.640,12.738,1.189;13.975,15.120,1.171;11.046,8.138,0.365;12.250,4.003,1.207;14.228,16.733,0.433;0.333,2.193,0.410;4.625,1.965,1.580;17.246,10.165,1.386;13.802,18.741,1.351;11.984,15.541,1.860;0.414,14.858,0.424;10.417,14.223,1.132;19.022,9.362,0.832;14.233,17.251,0.381;13.809,10.751,0.327;12.032,6.764,0.953;17.824,1.632,2.307"
